#omega	spectral weight
-6.000000e+00	2.454242e-05
-5.997500e+00	2.455858e-05
-5.995000e+00	2.457476e-05
-5.992500e+00	2.459096e-05
-5.990000e+00	2.460718e-05
-5.987500e+00	2.462341e-05
-5.985000e+00	2.463967e-05
-5.982500e+00	2.465595e-05
-5.980000e+00	2.467224e-05
-5.977500e+00	2.468856e-05
-5.975000e+00	2.470490e-05
-5.972500e+00	2.472125e-05
-5.970000e+00	2.473763e-05
-5.967500e+00	2.475402e-05
-5.965000e+00	2.477044e-05
-5.962500e+00	2.478688e-05
-5.960000e+00	2.480333e-05
-5.957500e+00	2.481981e-05
-5.955000e+00	2.483631e-05
-5.952500e+00	2.485282e-05
-5.950000e+00	2.486936e-05
-5.947500e+00	2.488592e-05
-5.945000e+00	2.490250e-05
-5.942500e+00	2.491909e-05
-5.940000e+00	2.493571e-05
-5.937500e+00	2.495235e-05
-5.935000e+00	2.496901e-05
-5.932500e+00	2.498569e-05
-5.930000e+00	2.500239e-05
-5.927500e+00	2.501911e-05
-5.925000e+00	2.503586e-05
-5.922500e+00	2.505262e-05
-5.920000e+00	2.506940e-05
-5.917500e+00	2.508621e-05
-5.915000e+00	2.510303e-05
-5.912500e+00	2.511988e-05
-5.910000e+00	2.513674e-05
-5.907500e+00	2.515363e-05
-5.905000e+00	2.517054e-05
-5.902500e+00	2.518747e-05
-5.900000e+00	2.520442e-05
-5.897500e+00	2.522139e-05
-5.895000e+00	2.523838e-05
-5.892500e+00	2.525540e-05
-5.890000e+00	2.527243e-05
-5.887500e+00	2.528949e-05
-5.885000e+00	2.530657e-05
-5.882500e+00	2.532366e-05
-5.880000e+00	2.534078e-05
-5.877500e+00	2.535793e-05
-5.875000e+00	2.537509e-05
-5.872500e+00	2.539227e-05
-5.870000e+00	2.540948e-05
-5.867500e+00	2.542671e-05
-5.865000e+00	2.544396e-05
-5.862500e+00	2.546123e-05
-5.860000e+00	2.547852e-05
-5.857500e+00	2.549583e-05
-5.855000e+00	2.551317e-05
-5.852500e+00	2.553052e-05
-5.850000e+00	2.554790e-05
-5.847500e+00	2.556530e-05
-5.845000e+00	2.558273e-05
-5.842500e+00	2.560017e-05
-5.840000e+00	2.561764e-05
-5.837500e+00	2.563513e-05
-5.835000e+00	2.565264e-05
-5.832500e+00	2.567017e-05
-5.830000e+00	2.568773e-05
-5.827500e+00	2.570530e-05
-5.825000e+00	2.572290e-05
-5.822500e+00	2.574052e-05
-5.820000e+00	2.575817e-05
-5.817500e+00	2.577583e-05
-5.815000e+00	2.579352e-05
-5.812500e+00	2.581123e-05
-5.810000e+00	2.582897e-05
-5.807500e+00	2.584672e-05
-5.805000e+00	2.586450e-05
-5.802500e+00	2.588230e-05
-5.800000e+00	2.590013e-05
-5.797500e+00	2.591797e-05
-5.795000e+00	2.593584e-05
-5.792500e+00	2.595374e-05
-5.790000e+00	2.597165e-05
-5.787500e+00	2.598959e-05
-5.785000e+00	2.600755e-05
-5.782500e+00	2.602553e-05
-5.780000e+00	2.604354e-05
-5.777500e+00	2.606157e-05
-5.775000e+00	2.607962e-05
-5.772500e+00	2.609770e-05
-5.770000e+00	2.611580e-05
-5.767500e+00	2.613392e-05
-5.765000e+00	2.615206e-05
