#omega	spectral weight
-6.000000e+00	2.079986e-05
-5.997500e+00	2.081122e-05
-5.995000e+00	2.082259e-05
-5.992500e+00	2.083398e-05
-5.990000e+00	2.084537e-05
-5.987500e+00	2.085677e-05
-5.985000e+00	2.086819e-05
-5.982500e+00	2.087962e-05
-5.980000e+00	2.089106e-05
-5.977500e+00	2.090251e-05
-5.975000e+00	2.091397e-05
-5.972500e+00	2.092544e-05
-5.970000e+00	2.093693e-05
-5.967500e+00	2.094843e-05
-5.965000e+00	2.095993e-05
-5.962500e+00	2.097145e-05
-5.960000e+00	2.098298e-05
-5.957500e+00	2.099453e-05
-5.955000e+00	2.100608e-05
-5.952500e+00	2.101765e-05
-5.950000e+00	2.102923e-05
-5.947500e+00	2.104081e-05
-5.945000e+00	2.105242e-05
-5.942500e+00	2.106403e-05
-5.940000e+00	2.107565e-05
-5.937500e+00	2.108729e-05
-5.935000e+00	2.109894e-05
-5.932500e+00	2.111060e-05
-5.930000e+00	2.112227e-05
-5.927500e+00	2.113395e-05
-5.925000e+00	2.114565e-05
-5.922500e+00	2.115735e-05
-5.920000e+00	2.116907e-05
-5.917500e+00	2.118080e-05
-5.915000e+00	2.119255e-05
-5.912500e+00	2.120430e-05
-5.910000e+00	2.121607e-05
-5.907500e+00	2.122784e-05
-5.905000e+00	2.123963e-05
-5.902500e+00	2.125144e-05
-5.900000e+00	2.126325e-05
-5.897500e+00	2.127508e-05
-5.895000e+00	2.128692e-05
-5.892500e+00	2.129877e-05
-5.890000e+00	2.131063e-05
-5.887500e+00	2.132250e-05
-5.885000e+00	2.133439e-05
-5.882500e+00	2.134629e-05
-5.880000e+00	2.135820e-05
-5.877500e+00	2.137012e-05
-5.875000e+00	2.138206e-05
-5.872500e+00	2.139401e-05
-5.870000e+00	2.140597e-05
-5.867500e+00	2.141794e-05
-5.865000e+00	2.142992e-05
-5.862500e+00	2.144192e-05
-5.860000e+00	2.145393e-05
-5.857500e+00	2.146595e-05
-5.855000e+00	2.147798e-05
-5.852500e+00	2.149003e-05
-5.850000e+00	2.150209e-05
-5.847500e+00	2.151416e-05
-5.845000e+00	2.152624e-05
-5.842500e+00	2.153833e-05
-5.840000e+00	2.155044e-05
-5.837500e+00	2.156256e-05
-5.835000e+00	2.157470e-05
-5.832500e+00	2.158684e-05
-5.830000e+00	2.159900e-05
-5.827500e+00	2.161117e-05
-5.825000e+00	2.162335e-05
-5.822500e+00	2.163555e-05
-5.820000e+00	2.164776e-05
-5.817500e+00	2.165998e-05
-5.815000e+00	2.167221e-05
-5.812500e+00	2.168446e-05
-5.810000e+00	2.169672e-05
-5.807500e+00	2.170899e-05
-5.805000e+00	2.172127e-05
-5.802500e+00	2.173357e-05
-5.800000e+00	2.174588e-05
-5.797500e+00	2.175820e-05
-5.795000e+00	2.177054e-05
-5.792500e+00	2.178289e-05
-5.790000e+00	2.179525e-05
-5.787500e+00	2.180762e-05
-5.785000e+00	2.182001e-05
-5.782500e+00	2.183241e-05
-5.780000e+00	2.184482e-05
-5.777500e+00	2.185725e-05
-5.775000e+00	2.186969e-05
-5.772500e+00	2.188214e-05
-5.770000e+00	2.189460e-05
-5.767500e+00	2.190708e-05
-5.765000e+00	2.191957e-05
-5.762500e+00	2.193207e-05
-5.760000e+00	2.194459e-05
-5.757500e+00	2.195712e-05
-5.755000e+00	2.196966e-05
-5.752500e+00	2.198222e-05
-5.750000e+00	2.199479e-05
-5.747500e+00	2.200737e-05
-5.745000e+00	2.201997e-05
-5.742500e+00	2.203258e-05
-5.740000e+00	2.204520e-05
-5.737500e+00	2.205784e-05
-5.735000e+00	2.207049e-05
-5.732500e+00	2.208315e-05
-5.730000e+00	2.209582e-05
-5.727500e+00	2.210851e-05
-5.725000e+00	2.212122e-05
-5.722500e+00	2.213393e-05
-5.720000e+00	2.214666e-05
-5.717500e+00	2.215940e-05
