#omega	spectral weight
-5.000000e+00	2.372251e-04
-4.975000e+00	2.385164e-04
-4.950000e+00	2.398203e-04
-4.925000e+00	2.411368e-04
-4.900000e+00	2.424661e-04
-4.875000e+00	2.438085e-04
-4.850000e+00	2.451642e-04
-4.825000e+00	2.465333e-04
-4.800000e+00	2.479160e-04
-4.775000e+00	2.493126e-04
-4.750000e+00	2.507232e-04
-4.725000e+00	2.521481e-04
-4.700000e+00	2.535875e-04
-4.675000e+00	2.550416e-04
-4.650000e+00	2.565106e-04
-4.625000e+00	2.579948e-04
-4.600000e+00	2.594945e-04
-4.575000e+00	2.610097e-04
-4.550000e+00	2.625409e-04
-4.525000e+00	2.640883e-04
-4.500000e+00	2.656520e-04
-4.475000e+00	2.672324e-04
-4.450000e+00	2.688298e-04
-4.425000e+00	2.704444e-04
-4.400000e+00	2.720765e-04
-4.375000e+00	2.737264e-04
-4.350000e+00	2.753944e-04
-4.325000e+00	2.770807e-04
-4.300000e+00	2.787858e-04
-4.275000e+00	2.805098e-04
-4.250000e+00	2.822532e-04
-4.225000e+00	2.840163e-04
-4.200000e+00	2.857993e-04
-4.175000e+00	2.876027e-04
-4.150000e+00	2.894267e-04
-4.125000e+00	2.912718e-04
-4.100000e+00	2.931384e-04
-4.075000e+00	2.950267e-04
-4.050000e+00	2.969372e-04
-4.025000e+00	2.988703e-04
-4.000000e+00	3.008263e-04
-3.975000e+00	3.028058e-04
-3.950000e+00	3.048091e-04
-3.925000e+00	3.068366e-04
-3.900000e+00	3.088888e-04
-3.875000e+00	3.109662e-04
-3.850000e+00	3.130692e-04
-3.825000e+00	3.151983e-04
-3.800000e+00	3.173540e-04
-3.775000e+00	3.195368e-04
-3.750000e+00	3.217472e-04
-3.725000e+00	3.239857e-04
-3.700000e+00	3.262529e-04
-3.675000e+00	3.285494e-04
-3.650000e+00	3.308756e-04
-3.625000e+00	3.332323e-04
-3.600000e+00	3.356199e-04
-3.575000e+00	3.380392e-04
-3.550000e+00	3.404907e-04
-3.525000e+00	3.429751e-04
-3.500000e+00	3.454931e-04
-3.475000e+00	3.480453e-04
-3.450000e+00	3.506325e-04
-3.425000e+00	3.532553e-04
-3.400000e+00	3.559146e-04
-3.375000e+00	3.586111e-04
-3.350000e+00	3.613455e-04
-3.325000e+00	3.641187e-04
-3.300000e+00	3.669315e-04
-3.275000e+00	3.697848e-04
-3.250000e+00	3.726794e-04
-3.225000e+00	3.756163e-04
-3.200000e+00	3.785964e-04
-3.175000e+00	3.816205e-04
