#omega	spectral weight
-5.000000e+00	8.845312e-04
-4.975000e+00	8.898517e-04
-4.950000e+00	8.952275e-04
-4.925000e+00	9.006596e-04
-4.900000e+00	9.061488e-04
-4.875000e+00	9.116960e-04
-4.850000e+00	9.173021e-04
-4.825000e+00	9.229679e-04
-4.800000e+00	9.286946e-04
-4.775000e+00	9.344829e-04
-4.750000e+00	9.403339e-04
-4.725000e+00	9.462487e-04
-4.700000e+00	9.522281e-04
-4.675000e+00	9.582734e-04
-4.650000e+00	9.643855e-04
-4.625000e+00	9.705655e-04
-4.600000e+00	9.768146e-04
-4.575000e+00	9.831339e-04
-4.550000e+00	9.895245e-04
-4.525000e+00	9.959877e-04
-4.500000e+00	1.002525e-03
-4.475000e+00	1.009137e-03
-4.450000e+00	1.015825e-03
-4.425000e+00	1.022591e-03
-4.400000e+00	1.029436e-03
-4.375000e+00	1.036361e-03
-4.350000e+00	1.043368e-03
-4.325000e+00	1.050457e-03
-4.300000e+00	1.057632e-03
-4.275000e+00	1.064892e-03
-4.250000e+00	1.072241e-03
-4.225000e+00	1.079678e-03
-4.200000e+00	1.087206e-03
-4.175000e+00	1.094826e-03
-4.150000e+00	1.102541e-03
-4.125000e+00	1.110351e-03
-4.100000e+00	1.118259e-03
-4.075000e+00	1.126266e-03
-4.050000e+00	1.134374e-03
-4.025000e+00	1.142585e-03
-4.000000e+00	1.150902e-03
-3.975000e+00	1.159325e-03
-3.950000e+00	1.167858e-03
-3.925000e+00	1.176501e-03
-3.900000e+00	1.185258e-03
-3.875000e+00	1.194131e-03
-3.850000e+00	1.203121e-03
-3.825000e+00	1.212231e-03
-3.800000e+00	1.221463e-03
-3.775000e+00	1.230820e-03
-3.750000e+00	1.240305e-03
-3.725000e+00	1.249919e-03
-3.700000e+00	1.259667e-03
-3.675000e+00	1.269549e-03
-3.650000e+00	1.279569e-03
-3.625000e+00	1.289730e-03
-3.600000e+00	1.300035e-03
-3.575000e+00	1.310486e-03
-3.550000e+00	1.321088e-03
-3.525000e+00	1.331842e-03
-3.500000e+00	1.342753e-03
-3.475000e+00	1.353823e-03
-3.450000e+00	1.365056e-03
-3.425000e+00	1.376456e-03
-3.400000e+00	1.388027e-03
-3.375000e+00	1.399771e-03
-3.350000e+00	1.411693e-03
-3.325000e+00	1.423797e-03
-3.300000e+00	1.436087e-03
-3.275000e+00	1.448567e-03
-3.250000e+00	1.461242e-03
-3.225000e+00	1.474115e-03
-3.200000e+00	1.487193e-03
-3.175000e+00	1.500478e-03
-3.150000e+00	1.513977e-03
-3.125000e+00	1.527693e-03
-3.100000e+00	1.541634e-03
-3.075000e+00	1.555803e-03
-3.050000e+00	1.570206e-03
-3.025000e+00	1.584849e-03
-3.000000e+00	1.599738e-03
-2.975000e+00	1.614880e-03
-2.950000e+00	1.630279e-03
-2.925000e+00	1.645943e-03
-2.900000e+00	1.661878e-03
-2.875000e+00	1.678092e-03
-2.850000e+00	1.694591e-03
-2.825000e+00	1.711383e-03
-2.800000e+00	1.728475e-03
-2.775000e+00	1.745875e-03
-2.750000e+00	1.763592e-03
-2.725000e+00	1.781634e-03
-2.700000e+00	1.800009e-03
-2.675000e+00	1.818727e-03
-2.650000e+00	1.837797e-03
-2.625000e+00	1.857228e-03
-2.600000e+00	1.877031e-03
-2.575000e+00	1.897217e-03
-2.550000e+00	1.917795e-03
-2.525000e+00	1.938777e-03
-2.500000e+00	1.960175e-03
-2.475000e+00	1.982000e-03
-2.450000e+00	2.004265e-03
-2.425000e+00	2.026984e-03
-2.400000e+00	2.050169e-03
-2.375000e+00	2.073835e-03
-2.350000e+00	2.097995e-03
-2.325000e+00	2.122666e-03
-2.300000e+00	2.147862e-03
-2.275000e+00	2.173601e-03
-2.250000e+00	2.199898e-03
-2.225000e+00	2.226772e-03
-2.200000e+00	2.254241e-03
-2.175000e+00	2.282324e-03
-2.150000e+00	2.311042e-03
-2.125000e+00	2.340414e-03
-2.100000e+00	2.370463e-03
-2.075000e+00	2.401211e-03
-2.050000e+00	2.432682e-03
-2.025000e+00	2.464900e-03
-2.000000e+00	2.497891e-03
-1.975000e+00	2.531682e-03
-1.950000e+00	2.566301e-03
-1.925000e+00	2.601777e-03
-1.900000e+00	2.638141e-03
-1.875000e+00	2.675425e-03
-1.850000e+00	2.713662e-03
-1.825000e+00	2.752888e-03
-1.800000e+00	2.793140e-03
-1.775000e+00	2.834456e-03
-1.750000e+00	2.876877e-03
-1.725000e+00	2.920444e-03
-1.700000e+00	2.965204e-03
-1.675000e+00	3.011203e-03
-1.650000e+00	3.058489e-03
-1.625000e+00	3.107115e-03
-1.600000e+00	3.157136e-03
-1.575000e+00	3.208608e-03
-1.550000e+00	3.261592e-03
-1.525000e+00	3.316151e-03
-1.500000e+00	3.372353e-03
-1.475000e+00	3.430269e-03
-1.450000e+00	3.489972e-03
-1.425000e+00	3.551543e-03
-1.400000e+00	3.615064e-03
-1.375000e+00	3.680623e-03
-1.350000e+00	3.748315e-03
-1.325000e+00	3.818237e-03
-1.300000e+00	3.890494e-03
-1.275000e+00	3.965198e-03
-1.250000e+00	4.042467e-03
-1.225000e+00	4.122425e-03
-1.200000e+00	4.205205e-03
-1.175000e+00	4.290951e-03
-1.150000e+00	4.379811e-03
-1.125000e+00	4.471946e-03
-1.100000e+00	4.567528e-03
-1.075000e+00	4.666740e-03
-1.050000e+00	4.769777e-03
-1.025000e+00	4.876846e-03
-1.000000e+00	4.988173e-03
-9.750000e-01	5.103996e-03
-9.500000e-01	5.224571e-03
-9.250000e-01	5.350174e-03
-9.000000e-01	5.481101e-03
-8.750000e-01	5.617670e-03
-8.500000e-01	5.760225e-03
-8.250000e-01	5.909134e-03
-8.000000e-01	6.064796e-03
-7.750000e-01	6.227643e-03
-7.500000e-01	6.398142e-03
-7.250000e-01	6.576796e-03
-7.000000e-01	6.764156e-03
-6.750000e-01	6.960816e-03
-6.500000e-01	7.167425e-03
-6.250000e-01	7.384689e-03
-6.000000e-01	7.613378e-03
-5.750000e-01	7.854335e-03
-5.500000e-01	8.108481e-03
-5.250000e-01	8.376829e-03
-5.000000e-01	8.660488e-03
-4.750000e-01	8.960681e-03
-4.500000e-01	9.278756e-03
-4.250000e-01	9.616202e-03
-4.000000e-01	9.974668e-03
-3.750000e-01	1.035598e-02
-3.500000e-01	1.076218e-02
-3.250000e-01	1.119553e-02
-3.000000e-01	1.165856e-02
-2.750000e-01	1.215411e-02
-2.500000e-01	1.268536e-02
-2.250000e-01	1.325590e-02
-2.000000e-01	1.386979e-02
-1.750000e-01	1.453161e-02
-1.500000e-01	1.524657e-02
-1.250000e-01	1.602062e-02
-1.000000e-01	1.686057e-02
-7.500000e-02	1.777422e-02
-5.000000e-02	1.877059e-02
-2.500000e-02	1.986009e-02
7.105427e-14	2.105486e-02
2.500000e-02	2.236905e-02
5.000000e-02	2.381928e-02
7.500000e-02	2.542516e-02
1.000000e-01	2.720994e-02
1.250000e-01	2.920139e-02
1.500000e-01	3.143283e-02
1.750000e-01	3.394452e-02
2.000000e-01	3.678549e-02
2.250000e-01	4.001587e-02
2.500000e-01	4.371001e-02
2.750000e-01	4.796062e-02
3.000000e-01	5.288448e-02
3.250000e-01	5.863005e-02
3.500000e-01	6.538822e-02
3.750000e-01	7.340719e-02
4.000000e-01	8.301374e-02
4.250000e-01	9.464376e-02
4.500000e-01	1.088866e-01
4.750000e-01	1.265504e-01
5.000000e-01	1.487587e-01
5.250000e-01	1.770926e-01
5.500000e-01	2.137976e-01
5.750000e-01	2.620638e-01
6.000000e-01	3.263481e-01
6.250000e-01	4.125257e-01
6.500000e-01	5.271202e-01
6.750000e-01	6.735482e-01
7.000000e-01	8.417331e-01
7.250000e-01	9.919944e-01
7.500000e-01	1.057821e+00
7.750000e-01	1.000158e+00
8.000000e-01	8.540477e-01
8.250000e-01	6.864036e-01
8.500000e-01	5.391263e-01
8.750000e-01	4.236991e-01
9.000000e-01	3.371927e-01
9.250000e-01	2.731676e-01
9.500000e-01	2.257334e-01
9.750000e-01	1.904331e-01
1.000000e+00	1.641292e-01
1.025000e+00	1.446971e-01
1.050000e+00	1.307534e-01
1.075000e+00	1.214443e-01
1.100000e+00	1.162361e-01
1.125000e+00	1.145741e-01
1.150000e+00	1.152560e-01
1.175000e+00	1.158253e-01
1.200000e+00	1.134528e-01
1.225000e+00	1.076532e-01
1.250000e+00	1.008802e-01
1.275000e+00	9.591830e-02
1.300000e+00	9.426277e-02
1.325000e+00	9.627509e-02
1.350000e+00	1.013296e-01
1.375000e+00	1.073847e-01
1.400000e+00	1.112660e-01
1.425000e+00	1.112778e-01
1.450000e+00	1.091592e-01
1.475000e+00	1.074909e-01
1.500000e+00	1.063767e-01
1.525000e+00	1.036695e-01
1.550000e+00	9.825140e-02
1.575000e+00	9.192622e-02
1.600000e+00	8.736054e-02
1.625000e+00	8.591659e-02
1.650000e+00	8.724618e-02
1.675000e+00	8.935272e-02
1.700000e+00	8.944162e-02
1.725000e+00	8.644047e-02
1.750000e+00	8.223484e-02
1.775000e+00	7.955302e-02
1.800000e+00	8.009757e-02
1.825000e+00	8.448338e-02
1.850000e+00	9.235280e-02
1.875000e+00	1.017011e-01
1.900000e+00	1.082876e-01
1.925000e+00	1.079054e-01
1.950000e+00	1.008274e-01
1.975000e+00	9.139452e-02
2.000000e+00	8.333670e-02
2.025000e+00	7.778958e-02
2.050000e+00	7.431792e-02
2.075000e+00	7.218991e-02
2.100000e+00	7.049455e-02
2.125000e+00	6.817854e-02
2.150000e+00	6.516824e-02
2.175000e+00	6.268624e-02
2.200000e+00	6.209792e-02
2.225000e+00	6.424702e-02
2.250000e+00	6.958338e-02
2.275000e+00	7.817769e-02
2.300000e+00	8.908597e-02
2.325000e+00	9.920145e-02
2.350000e+00	1.035268e-01
2.375000e+00	9.924947e-02
2.400000e+00	8.907382e-02
2.425000e+00	7.796991e-02
2.450000e+00	6.904156e-02
2.475000e+00	6.321419e-02
2.500000e+00	6.029876e-02
2.525000e+00	5.944525e-02
2.550000e+00	5.919075e-02
2.575000e+00	5.812219e-02
2.600000e+00	5.616190e-02
2.625000e+00	5.456127e-02
2.650000e+00	5.463134e-02
2.675000e+00	5.714903e-02
2.700000e+00	6.246125e-02
2.725000e+00	7.037900e-02
2.750000e+00	7.946168e-02
2.775000e+00	8.631089e-02
2.800000e+00	8.711665e-02
2.825000e+00	8.150468e-02
2.850000e+00	7.283340e-02
2.875000e+00	6.442016e-02
2.900000e+00	5.779704e-02
2.925000e+00	5.337294e-02
2.950000e+00	5.095999e-02
2.975000e+00	4.979346e-02
3.000000e+00	4.879017e-02
3.025000e+00	4.744015e-02
3.050000e+00	4.632214e-02
3.075000e+00	4.641400e-02
3.100000e+00	4.837422e-02
3.125000e+00	5.238486e-02
3.150000e+00	5.799149e-02
3.175000e+00	6.382290e-02
3.200000e+00	6.800688e-02
3.225000e+00	6.938377e-02
3.250000e+00	6.767338e-02
3.275000e+00	6.314121e-02
3.300000e+00	5.700374e-02
3.325000e+00	5.080511e-02
3.350000e+00	4.542004e-02
3.375000e+00	4.103659e-02
3.400000e+00	3.763705e-02
3.425000e+00	3.521080e-02
3.450000e+00	3.371827e-02
3.475000e+00	3.318378e-02
3.500000e+00	3.375350e-02
3.525000e+00	3.559463e-02
3.550000e+00	3.876527e-02
3.575000e+00	4.305524e-02
3.600000e+00	4.783564e-02
3.625000e+00	5.202594e-02
3.650000e+00	5.421431e-02
3.675000e+00	5.335703e-02
3.700000e+00	4.963416e-02
3.725000e+00	4.428902e-02
3.750000e+00	3.882767e-02
3.775000e+00	3.427465e-02
3.800000e+00	3.099154e-02
3.825000e+00	2.893303e-02
3.850000e+00	2.788615e-02
3.875000e+00	2.756149e-02
3.900000e+00	2.768945e-02
3.925000e+00	2.822413e-02
3.950000e+00	2.939232e-02
3.975000e+00	3.143994e-02
4.000000e+00	3.433022e-02
4.025000e+00	3.751575e-02
4.050000e+00	4.005091e-02
4.075000e+00	4.135405e-02
4.100000e+00	4.155072e-02
4.125000e+00	4.063917e-02
4.150000e+00	3.834798e-02
4.175000e+00	3.507129e-02
4.200000e+00	3.180536e-02
4.225000e+00	2.926409e-02
4.250000e+00	2.758879e-02
4.275000e+00	2.654394e-02
