#omega	spectral weight
-5.000000e+00	1.385397e-03
-4.975000e+00	1.396241e-03
-4.950000e+00	1.407231e-03
-4.925000e+00	1.418369e-03
-4.900000e+00	1.429658e-03
-4.875000e+00	1.441100e-03
-4.850000e+00	1.452700e-03
-4.825000e+00	1.464461e-03
-4.800000e+00	1.476384e-03
-4.775000e+00	1.488474e-03
-4.750000e+00	1.500734e-03
-4.725000e+00	1.513168e-03
-4.700000e+00	1.525779e-03
-4.675000e+00	1.538570e-03
-4.650000e+00	1.551546e-03
-4.625000e+00	1.564710e-03
-4.600000e+00	1.578066e-03
-4.575000e+00	1.591619e-03
-4.550000e+00	1.605372e-03
-4.525000e+00	1.619329e-03
-4.500000e+00	1.633496e-03
-4.475000e+00	1.647877e-03
-4.450000e+00	1.662475e-03
-4.425000e+00	1.677297e-03
-4.400000e+00	1.692347e-03
-4.375000e+00	1.707629e-03
-4.350000e+00	1.723150e-03
-4.325000e+00	1.738915e-03
-4.300000e+00	1.754929e-03
-4.275000e+00	1.771197e-03
-4.250000e+00	1.787726e-03
-4.225000e+00	1.804522e-03
-4.200000e+00	1.821591e-03
-4.175000e+00	1.838939e-03
-4.150000e+00	1.856573e-03
-4.125000e+00	1.874499e-03
-4.100000e+00	1.892726e-03
-4.075000e+00	1.911259e-03
-4.050000e+00	1.930106e-03
-4.025000e+00	1.949275e-03
-4.000000e+00	1.968775e-03
-3.975000e+00	1.988612e-03
-3.950000e+00	2.008796e-03
-3.925000e+00	2.029335e-03
-3.900000e+00	2.050238e-03
-3.875000e+00	2.071515e-03
-3.850000e+00	2.093174e-03
-3.825000e+00	2.115227e-03
-3.800000e+00	2.137683e-03
-3.775000e+00	2.160553e-03
-3.750000e+00	2.183848e-03
-3.725000e+00	2.207579e-03
-3.700000e+00	2.231758e-03
-3.675000e+00	2.256397e-03
-3.650000e+00	2.281508e-03
-3.625000e+00	2.307105e-03
-3.600000e+00	2.333201e-03
-3.575000e+00	2.359810e-03
-3.550000e+00	2.386947e-03
-3.525000e+00	2.414625e-03
-3.500000e+00	2.442862e-03
-3.475000e+00	2.471673e-03
-3.450000e+00	2.501075e-03
-3.425000e+00	2.531085e-03
-3.400000e+00	2.561721e-03
-3.375000e+00	2.593001e-03
-3.350000e+00	2.624947e-03
-3.325000e+00	2.657576e-03
-3.300000e+00	2.690911e-03
-3.275000e+00	2.724973e-03
-3.250000e+00	2.759784e-03
-3.225000e+00	2.795369e-03
-3.200000e+00	2.831752e-03
-3.175000e+00	2.868958e-03
-3.150000e+00	2.907015e-03
-3.125000e+00	2.945948e-03
-3.100000e+00	2.985789e-03
-3.075000e+00	3.026566e-03
-3.050000e+00	3.068311e-03
-3.025000e+00	3.111056e-03
-3.000000e+00	3.154836e-03
-2.975000e+00	3.199687e-03
-2.950000e+00	3.245645e-03
-2.925000e+00	3.292749e-03
-2.900000e+00	3.341041e-03
-2.875000e+00	3.390562e-03
-2.850000e+00	3.441358e-03
-2.825000e+00	3.493474e-03
-2.800000e+00	3.546959e-03
-2.775000e+00	3.601864e-03
-2.750000e+00	3.658243e-03
-2.725000e+00	3.716152e-03
-2.700000e+00	3.775650e-03
-2.675000e+00	3.836797e-03
-2.650000e+00	3.899660e-03
-2.625000e+00	3.964306e-03
-2.600000e+00	4.030806e-03
-2.575000e+00	4.099235e-03
-2.550000e+00	4.169674e-03
-2.525000e+00	4.242205e-03
-2.500000e+00	4.316915e-03
-2.475000e+00	4.393897e-03
-2.450000e+00	4.473249e-03
-2.425000e+00	4.555074e-03
-2.400000e+00	4.639479e-03
-2.375000e+00	4.726579e-03
-2.350000e+00	4.816497e-03
-2.325000e+00	4.909359e-03
-2.300000e+00	5.005301e-03
-2.275000e+00	5.104467e-03
-2.250000e+00	5.207010e-03
-2.225000e+00	5.313090e-03
-2.200000e+00	5.422879e-03
-2.175000e+00	5.536559e-03
-2.150000e+00	5.654324e-03
-2.125000e+00	5.776378e-03
-2.100000e+00	5.902941e-03
-2.075000e+00	6.034247e-03
-2.050000e+00	6.170543e-03
-2.025000e+00	6.312096e-03
-2.000000e+00	6.459189e-03
-1.975000e+00	6.612124e-03
-1.950000e+00	6.771228e-03
-1.925000e+00	6.936846e-03
-1.900000e+00	7.109351e-03
-1.875000e+00	7.289144e-03
-1.850000e+00	7.476653e-03
-1.825000e+00	7.672341e-03
-1.800000e+00	7.876704e-03
-1.775000e+00	8.090279e-03
-1.750000e+00	8.313644e-03
-1.725000e+00	8.547424e-03
-1.700000e+00	8.792295e-03
-1.675000e+00	9.048988e-03
-1.650000e+00	9.318299e-03
-1.625000e+00	9.601088e-03
-1.600000e+00	9.898294e-03
-1.575000e+00	1.021094e-02
-1.550000e+00	1.054013e-02
-1.525000e+00	1.088710e-02
