#omega	spectral weight
-8.000000e+00	3.276050e-05
-7.997500e+00	3.279704e-05
-7.995000e+00	3.283365e-05
-7.992500e+00	3.287034e-05
-7.990000e+00	3.290711e-05
-7.987500e+00	3.294395e-05
-7.985000e+00	3.298087e-05
-7.982500e+00	3.301787e-05
-7.980000e+00	3.305494e-05
-7.977500e+00	3.309209e-05
-7.975000e+00	3.312932e-05
-7.972500e+00	3.316663e-05
-7.970000e+00	3.320401e-05
-7.967500e+00	3.324147e-05
-7.965000e+00	3.327901e-05
-7.962500e+00	3.331663e-05
-7.960000e+00	3.335433e-05
-7.957500e+00	3.339211e-05
-7.955000e+00	3.342997e-05
-7.952500e+00	3.346790e-05
-7.950000e+00	3.350592e-05
-7.947500e+00	3.354401e-05
-7.945000e+00	3.358219e-05
-7.942500e+00	3.362045e-05
-7.940000e+00	3.365879e-05
-7.937500e+00	3.369721e-05
-7.935000e+00	3.373571e-05
-7.932500e+00	3.377429e-05
-7.930000e+00	3.381295e-05
-7.927500e+00	3.385170e-05
-7.925000e+00	3.389053e-05
-7.922500e+00	3.392944e-05
-7.920000e+00	3.396843e-05
-7.917500e+00	3.400751e-05
-7.915000e+00	3.404667e-05
-7.912500e+00	3.408591e-05
-7.910000e+00	3.412524e-05
-7.907500e+00	3.416465e-05
-7.905000e+00	3.420414e-05
-7.902500e+00	3.424372e-05
-7.900000e+00	3.428339e-05
-7.897500e+00	3.432314e-05
-7.895000e+00	3.436297e-05
-7.892500e+00	3.440289e-05
-7.890000e+00	3.444290e-05
-7.887500e+00	3.448299e-05
-7.885000e+00	3.452317e-05
-7.882500e+00	3.456344e-05
-7.880000e+00	3.460379e-05
-7.877500e+00	3.464423e-05
-7.875000e+00	3.468475e-05
-7.872500e+00	3.472537e-05
-7.870000e+00	3.476607e-05
-7.867500e+00	3.480686e-05
-7.865000e+00	3.484774e-05
-7.862500e+00	3.488871e-05
-7.860000e+00	3.492976e-05
-7.857500e+00	3.497091e-05
-7.855000e+00	3.501214e-05
-7.852500e+00	3.505347e-05
-7.850000e+00	3.509488e-05
-7.847500e+00	3.513639e-05
-7.845000e+00	3.517799e-05
-7.842500e+00	3.521967e-05
-7.840000e+00	3.526145e-05
-7.837500e+00	3.530332e-05
-7.835000e+00	3.534528e-05
-7.832500e+00	3.538734e-05
-7.830000e+00	3.542948e-05
-7.827500e+00	3.547172e-05
-7.825000e+00	3.551405e-05
-7.822500e+00	3.555648e-05
-7.820000e+00	3.559900e-05
-7.817500e+00	3.564161e-05
-7.815000e+00	3.568432e-05
-7.812500e+00	3.572712e-05
-7.810000e+00	3.577001e-05
-7.807500e+00	3.581300e-05
-7.805000e+00	3.585609e-05
-7.802500e+00	3.589927e-05
-7.800000e+00	3.594254e-05
-7.797500e+00	3.598592e-05
-7.795000e+00	3.602939e-05
-7.792500e+00	3.607295e-05
-7.790000e+00	3.611662e-05
-7.787500e+00	3.616038e-05
-7.785000e+00	3.620423e-05
-7.782500e+00	3.624819e-05
-7.780000e+00	3.629224e-05
-7.777500e+00	3.633640e-05
-7.775000e+00	3.638065e-05
-7.772500e+00	3.642500e-05
-7.770000e+00	3.646945e-05
-7.767500e+00	3.651400e-05
-7.765000e+00	3.655865e-05
-7.762500e+00	3.660340e-05
-7.760000e+00	3.664825e-05
-7.757500e+00	3.669321e-05
-7.755000e+00	3.673826e-05
-7.752500e+00	3.678342e-05
-7.750000e+00	3.682867e-05
-7.747500e+00	3.687404e-05
-7.745000e+00	3.691950e-05
-7.742500e+00	3.696506e-05
-7.740000e+00	3.701073e-05
-7.737500e+00	3.705651e-05
-7.735000e+00	3.710238e-05
-7.732500e+00	3.714837e-05
-7.730000e+00	3.719445e-05
-7.727500e+00	3.724064e-05
-7.725000e+00	3.728694e-05
-7.722500e+00	3.733334e-05
-7.720000e+00	3.737985e-05
-7.717500e+00	3.742647e-05
-7.715000e+00	3.747319e-05
-7.712500e+00	3.752002e-05
-7.710000e+00	3.756695e-05
-7.707500e+00	3.761399e-05
-7.705000e+00	3.766115e-05
-7.702500e+00	3.770841e-05
-7.700000e+00	3.775578e-05
-7.697500e+00	3.780325e-05
-7.695000e+00	3.785084e-05
-7.692500e+00	3.789854e-05
-7.690000e+00	3.794635e-05
-7.687500e+00	3.799426e-05
-7.685000e+00	3.804229e-05
-7.682500e+00	3.809043e-05
-7.680000e+00	3.813869e-05
-7.677500e+00	3.818705e-05
-7.675000e+00	3.823553e-05
-7.672500e+00	3.828412e-05
-7.670000e+00	3.833282e-05
-7.667500e+00	3.838163e-05
-7.665000e+00	3.843056e-05
-7.662500e+00	3.847961e-05
-7.660000e+00	3.852877e-05
-7.657500e+00	3.857804e-05
-7.655000e+00	3.862743e-05
-7.652500e+00	3.867693e-05
-7.650000e+00	3.872655e-05
-7.647500e+00	3.877629e-05
-7.645000e+00	3.882615e-05
-7.642500e+00	3.887612e-05
-7.640000e+00	3.892621e-05
-7.637500e+00	3.897641e-05
-7.635000e+00	3.902674e-05
-7.632500e+00	3.907718e-05
-7.630000e+00	3.912775e-05
-7.627500e+00	3.917843e-05
-7.625000e+00	3.922923e-05
-7.622500e+00	3.928015e-05
-7.620000e+00	3.933120e-05
-7.617500e+00	3.938236e-05
-7.615000e+00	3.943365e-05
-7.612500e+00	3.948506e-05
-7.610000e+00	3.953659e-05
-7.607500e+00	3.958825e-05
-7.605000e+00	3.964002e-05
-7.602500e+00	3.969192e-05
-7.600000e+00	3.974395e-05
-7.597500e+00	3.979610e-05
-7.595000e+00	3.984837e-05
-7.592500e+00	3.990077e-05
-7.590000e+00	3.995330e-05
-7.587500e+00	4.000595e-05
-7.585000e+00	4.005873e-05
-7.582500e+00	4.011163e-05
-7.580000e+00	4.016466e-05
-7.577500e+00	4.021782e-05
-7.575000e+00	4.027111e-05
-7.572500e+00	4.032453e-05
-7.570000e+00	4.037808e-05
-7.567500e+00	4.043175e-05
-7.565000e+00	4.048556e-05
-7.562500e+00	4.053950e-05
-7.560000e+00	4.059356e-05
-7.557500e+00	4.064776e-05
-7.555000e+00	4.070209e-05
-7.552500e+00	4.075656e-05
-7.550000e+00	4.081115e-05
-7.547500e+00	4.086588e-05
-7.545000e+00	4.092074e-05
-7.542500e+00	4.097574e-05
-7.540000e+00	4.103087e-05
-7.537500e+00	4.108614e-05
-7.535000e+00	4.114154e-05
-7.532500e+00	4.119707e-05
-7.530000e+00	4.125275e-05
-7.527500e+00	4.130856e-05
-7.525000e+00	4.136450e-05
-7.522500e+00	4.142059e-05
