#omega	spectral weight
-5.000000e+00	3.584472e-04
-4.975000e+00	3.621179e-04
-4.950000e+00	3.658620e-04
-4.925000e+00	3.696815e-04
-4.900000e+00	3.735787e-04
-4.875000e+00	3.775560e-04
-4.850000e+00	3.816156e-04
-4.825000e+00	3.857602e-04
-4.800000e+00	3.899923e-04
-4.775000e+00	3.943146e-04
-4.750000e+00	3.987300e-04
-4.725000e+00	4.032414e-04
-4.700000e+00	4.078518e-04
-4.675000e+00	4.125643e-04
-4.650000e+00	4.173824e-04
-4.625000e+00	4.223094e-04
-4.600000e+00	4.273489e-04
-4.575000e+00	4.325047e-04
-4.550000e+00	4.377806e-04
-4.525000e+00	4.431807e-04
-4.500000e+00	4.487093e-04
-4.475000e+00	4.543707e-04
-4.450000e+00	4.601697e-04
-4.425000e+00	4.661110e-04
-4.400000e+00	4.721997e-04
-4.375000e+00	4.784411e-04
-4.350000e+00	4.848406e-04
-4.325000e+00	4.914042e-04
-4.300000e+00	4.981377e-04
-4.275000e+00	5.050477e-04
-4.250000e+00	5.121406e-04
-4.225000e+00	5.194235e-04
-4.200000e+00	5.269038e-04
-4.175000e+00	5.345889e-04
-4.150000e+00	5.424871e-04
-4.125000e+00	5.506067e-04
-4.100000e+00	5.589566e-04
-4.075000e+00	5.675463e-04
-4.050000e+00	5.763854e-04
-4.025000e+00	5.854844e-04
-4.000000e+00	5.948541e-04
-3.975000e+00	6.045061e-04
-3.950000e+00	6.144524e-04
-3.925000e+00	6.247058e-04
-3.900000e+00	6.352797e-04
-3.875000e+00	6.461885e-04
-3.850000e+00	6.574471e-04
-3.825000e+00	6.690714e-04
-3.800000e+00	6.810784e-04
-3.775000e+00	6.934858e-04
-3.750000e+00	7.063124e-04
-3.725000e+00	7.195784e-04
-3.700000e+00	7.333050e-04
-3.675000e+00	7.475147e-04
-3.650000e+00	7.622315e-04
-3.625000e+00	7.774809e-04
-3.600000e+00	7.932901e-04
-3.575000e+00	8.096879e-04
-3.550000e+00	8.267052e-04
-3.525000e+00	8.443749e-04
-3.500000e+00	8.627319e-04
-3.475000e+00	8.818139e-04
-3.450000e+00	9.016609e-04
-3.425000e+00	9.223160e-04
-3.400000e+00	9.438251e-04
-3.375000e+00	9.662376e-04
-3.350000e+00	9.896067e-04
-3.325000e+00	1.013989e-03
-3.300000e+00	1.039447e-03
-3.275000e+00	1.066045e-03
-3.250000e+00	1.093855e-03
-3.225000e+00	1.122955e-03
-3.200000e+00	1.153427e-03
-3.175000e+00	1.185362e-03
-3.150000e+00	1.218856e-03
-3.125000e+00	1.254017e-03
-3.100000e+00	1.290959e-03
-3.075000e+00	1.329807e-03
-3.050000e+00	1.370698e-03
-3.025000e+00	1.413780e-03
-3.000000e+00	1.459217e-03
-2.975000e+00	1.507188e-03
-2.950000e+00	1.557887e-03
-2.925000e+00	1.611529e-03
-2.900000e+00	1.668351e-03
-2.875000e+00	1.728614e-03
-2.850000e+00	1.792605e-03
-2.825000e+00	1.860644e-03
-2.800000e+00	1.933084e-03
-2.775000e+00	2.010319e-03
-2.750000e+00	2.092786e-03
-2.725000e+00	2.180976e-03
-2.700000e+00	2.275436e-03
-2.675000e+00	2.376781e-03
-2.650000e+00	2.485704e-03
-2.625000e+00	2.602987e-03
-2.600000e+00	2.729514e-03
-2.575000e+00	2.866290e-03
-2.550000e+00	3.014461e-03
-2.525000e+00	3.175335e-03
-2.500000e+00	3.350414e-03
-2.475000e+00	3.541428e-03
-2.450000e+00	3.750378e-03
-2.425000e+00	3.979586e-03
-2.400000e+00	4.231761e-03
-2.375000e+00	4.510079e-03
-2.350000e+00	4.818279e-03
-2.325000e+00	5.160789e-03
-2.300000e+00	5.542885e-03
-2.275000e+00	5.970882e-03
-2.250000e+00	6.452400e-03
-2.225000e+00	6.996687e-03
-2.200000e+00	7.615052e-03
-2.175000e+00	8.321440e-03
-2.150000e+00	9.133180e-03
-2.125000e+00	1.007201e-02
-2.100000e+00	1.116547e-02
-2.075000e+00	1.244880e-02
-2.050000e+00	1.396760e-02
-2.025000e+00	1.578163e-02
-2.000000e+00	1.797012e-02
-1.975000e+00	2.063961e-02
-1.950000e+00	2.393534e-02
-1.925000e+00	2.805806e-02
-1.900000e+00	3.328893e-02
-1.875000e+00	4.002597e-02
-1.850000e+00	4.883545e-02
-1.825000e+00	6.051696e-02
-1.800000e+00	7.616011e-02
-1.775000e+00	9.710053e-02
-1.750000e+00	1.244909e-01
-1.725000e+00	1.578460e-01
-1.700000e+00	1.919974e-01
-1.675000e+00	2.148938e-01
-1.650000e+00	2.140812e-01
-1.625000e+00	1.900681e-01
-1.600000e+00	1.556924e-01
-1.575000e+00	1.226363e-01
-1.550000e+00	9.567354e-02
-1.525000e+00	7.511425e-02
-1.500000e+00	5.976692e-02
-1.475000e+00	4.830508e-02
-1.450000e+00	3.965779e-02
-1.425000e+00	3.304196e-02
-1.400000e+00	2.790363e-02
-1.375000e+00	2.385343e-02
-1.350000e+00	2.061615e-02
-1.325000e+00	1.799520e-02
-1.300000e+00	1.584824e-02
-1.275000e+00	1.407078e-02
-1.250000e+00	1.258508e-02
-1.225000e+00	1.133251e-02
-1.200000e+00	1.026833e-02
-1.175000e+00	9.357968e-03
-1.150000e+00	8.574462e-03
-1.125000e+00	7.896566e-03
-1.100000e+00	7.307402e-03
-1.075000e+00	6.793473e-03
-1.050000e+00	6.343923e-03
-1.025000e+00	5.949998e-03
-1.000000e+00	5.604635e-03
-9.750000e-01	5.302167e-03
-9.500000e-01	5.038104e-03
-9.250000e-01	4.808986e-03
