#omega	spectral weight
-8.000000e+00	1.898994e-05
-7.997500e+00	1.900203e-05
-7.995000e+00	1.901414e-05
-7.992500e+00	1.902626e-05
-7.990000e+00	1.903840e-05
-7.987500e+00	1.905055e-05
-7.985000e+00	1.906272e-05
-7.982500e+00	1.907490e-05
-7.980000e+00	1.908710e-05
-7.977500e+00	1.909931e-05
-7.975000e+00	1.911154e-05
-7.972500e+00	1.912379e-05
-7.970000e+00	1.913605e-05
-7.967500e+00	1.914833e-05
-7.965000e+00	1.916062e-05
-7.962500e+00	1.917293e-05
-7.960000e+00	1.918525e-05
-7.957500e+00	1.919759e-05
-7.955000e+00	1.920994e-05
-7.952500e+00	1.922231e-05
-7.950000e+00	1.923470e-05
-7.947500e+00	1.924710e-05
-7.945000e+00	1.925952e-05
-7.942500e+00	1.927196e-05
-7.940000e+00	1.928441e-05
-7.937500e+00	1.929687e-05
-7.935000e+00	1.930936e-05
-7.932500e+00	1.932185e-05
-7.930000e+00	1.933437e-05
-7.927500e+00	1.934690e-05
-7.925000e+00	1.935945e-05
-7.922500e+00	1.937201e-05
-7.920000e+00	1.938459e-05
-7.917500e+00	1.939719e-05
-7.915000e+00	1.940980e-05
-7.912500e+00	1.942243e-05
-7.910000e+00	1.943507e-05
-7.907500e+00	1.944773e-05
-7.905000e+00	1.946041e-05
-7.902500e+00	1.947310e-05
-7.900000e+00	1.948581e-05
-7.897500e+00	1.949854e-05
-7.895000e+00	1.951128e-05
-7.892500e+00	1.952404e-05
-7.890000e+00	1.953682e-05
-7.887500e+00	1.954961e-05
-7.885000e+00	1.956242e-05
-7.882500e+00	1.957525e-05
-7.880000e+00	1.958809e-05
-7.877500e+00	1.960096e-05
-7.875000e+00	1.961383e-05
-7.872500e+00	1.962673e-05
-7.870000e+00	1.963964e-05
-7.867500e+00	1.965257e-05
-7.865000e+00	1.966551e-05
-7.862500e+00	1.967847e-05
-7.860000e+00	1.969145e-05
-7.857500e+00	1.970445e-05
-7.855000e+00	1.971746e-05
-7.852500e+00	1.973049e-05
-7.850000e+00	1.974354e-05
-7.847500e+00	1.975660e-05
-7.845000e+00	1.976968e-05
-7.842500e+00	1.978278e-05
-7.840000e+00	1.979590e-05
-7.837500e+00	1.980903e-05
-7.835000e+00	1.982218e-05
-7.832500e+00	1.983535e-05
-7.830000e+00	1.984854e-05
-7.827500e+00	1.986174e-05
-7.825000e+00	1.987496e-05
-7.822500e+00	1.988820e-05
-7.820000e+00	1.990146e-05
-7.817500e+00	1.991473e-05
-7.815000e+00	1.992802e-05
-7.812500e+00	1.994133e-05
-7.810000e+00	1.995466e-05
-7.807500e+00	1.996800e-05
-7.805000e+00	1.998136e-05
-7.802500e+00	1.999474e-05
-7.800000e+00	2.000814e-05
-7.797500e+00	2.002156e-05
-7.795000e+00	2.003499e-05
-7.792500e+00	2.004844e-05
-7.790000e+00	2.006191e-05
-7.787500e+00	2.007540e-05
-7.785000e+00	2.008891e-05
-7.782500e+00	2.010243e-05
-7.780000e+00	2.011597e-05
-7.777500e+00	2.012953e-05
-7.775000e+00	2.014311e-05
-7.772500e+00	2.015671e-05
-7.770000e+00	2.017032e-05
-7.767500e+00	2.018396e-05
-7.765000e+00	2.019761e-05
-7.762500e+00	2.021128e-05
-7.760000e+00	2.022497e-05
-7.757500e+00	2.023868e-05
-7.755000e+00	2.025240e-05
-7.752500e+00	2.026615e-05
-7.750000e+00	2.027991e-05
-7.747500e+00	2.029369e-05
-7.745000e+00	2.030749e-05
-7.742500e+00	2.032131e-05
-7.740000e+00	2.033515e-05
-7.737500e+00	2.034900e-05
-7.735000e+00	2.036288e-05
-7.732500e+00	2.037677e-05
-7.730000e+00	2.039069e-05
-7.727500e+00	2.040462e-05
-7.725000e+00	2.041857e-05
-7.722500e+00	2.043254e-05
-7.720000e+00	2.044653e-05
-7.717500e+00	2.046054e-05
-7.715000e+00	2.047457e-05
-7.712500e+00	2.048861e-05
-7.710000e+00	2.050268e-05
-7.707500e+00	2.051677e-05
-7.705000e+00	2.053087e-05
-7.702500e+00	2.054499e-05
-7.700000e+00	2.055914e-05
-7.697500e+00	2.057330e-05
-7.695000e+00	2.058748e-05
-7.692500e+00	2.060168e-05
-7.690000e+00	2.061591e-05
-7.687500e+00	2.063015e-05
-7.685000e+00	2.064441e-05
-7.682500e+00	2.065869e-05
-7.680000e+00	2.067299e-05
-7.677500e+00	2.068731e-05
-7.675000e+00	2.070165e-05
-7.672500e+00	2.071601e-05
-7.670000e+00	2.073039e-05
-7.667500e+00	2.074479e-05
-7.665000e+00	2.075921e-05
-7.662500e+00	2.077365e-05
-7.660000e+00	2.078811e-05
-7.657500e+00	2.080258e-05
-7.655000e+00	2.081708e-05
-7.652500e+00	2.083160e-05
-7.650000e+00	2.084614e-05
-7.647500e+00	2.086070e-05
-7.645000e+00	2.087529e-05
-7.642500e+00	2.088989e-05
-7.640000e+00	2.090451e-05
-7.637500e+00	2.091915e-05
-7.635000e+00	2.093381e-05
-7.632500e+00	2.094849e-05
-7.630000e+00	2.096320e-05
-7.627500e+00	2.097792e-05
-7.625000e+00	2.099267e-05
-7.622500e+00	2.100743e-05
-7.620000e+00	2.102222e-05
-7.617500e+00	2.103703e-05
-7.615000e+00	2.105185e-05
-7.612500e+00	2.106670e-05
-7.610000e+00	2.108157e-05
-7.607500e+00	2.109646e-05
-7.605000e+00	2.111137e-05
-7.602500e+00	2.112631e-05
-7.600000e+00	2.114126e-05
-7.597500e+00	2.115624e-05
-7.595000e+00	2.117123e-05
-7.592500e+00	2.118625e-05
-7.590000e+00	2.120129e-05
-7.587500e+00	2.121635e-05
-7.585000e+00	2.123143e-05
-7.582500e+00	2.124653e-05
-7.580000e+00	2.126166e-05
-7.577500e+00	2.127680e-05
-7.575000e+00	2.129197e-05
-7.572500e+00	2.130716e-05
-7.570000e+00	2.132237e-05
