#omega	spectral weight
-3.000000e+00	9.753995e-03
-2.997500e+00	8.541362e-03
-2.995000e+00	7.688269e-03
-2.992500e+00	7.208149e-03
-2.990000e+00	7.075265e-03
-2.987500e+00	7.275378e-03
-2.985000e+00	7.816150e-03
-2.982500e+00	8.709706e-03
-2.980000e+00	9.912103e-03
-2.977500e+00	1.120376e-02
-2.975000e+00	1.211535e-02
-2.972500e+00	1.219656e-02
-2.970000e+00	1.150983e-02
-2.967500e+00	1.056162e-02
-2.965000e+00	9.796747e-03
-2.962500e+00	9.410896e-03
-2.960000e+00	9.453857e-03
-2.957500e+00	9.942719e-03
-2.955000e+00	1.091618e-02
-2.952500e+00	1.245090e-02
-2.950000e+00	1.464867e-02
-2.947500e+00	1.756836e-02
-2.945000e+00	2.105204e-02
-2.942500e+00	2.450307e-02
-2.940000e+00	2.706415e-02
-2.937500e+00	2.851545e-02
-2.935000e+00	2.966353e-02
-2.932500e+00	3.130594e-02
-2.930000e+00	3.312513e-02
-2.927500e+00	3.362700e-02
-2.925000e+00	3.151451e-02
-2.922500e+00	2.724750e-02
-2.920000e+00	2.240505e-02
-2.917500e+00	1.812968e-02
-2.915000e+00	1.477609e-02
-2.912500e+00	1.228307e-02
-2.910000e+00	1.047924e-02
-2.907500e+00	9.206260e-03
-2.905000e+00	8.349243e-03
-2.902500e+00	7.836749e-03
-2.900000e+00	7.634981e-03
-2.897500e+00	7.742679e-03
-2.895000e+00	8.185197e-03
-2.892500e+00	8.997801e-03
-2.890000e+00	1.017313e-02
-2.887500e+00	1.153845e-02
-2.885000e+00	1.261271e-02
-2.882500e+00	1.275474e-02
-2.880000e+00	1.176852e-02
-2.877500e+00	1.013779e-02
-2.875000e+00	8.467568e-03
-2.872500e+00	7.064714e-03
-2.870000e+00	5.984390e-03
-2.867500e+00	5.181333e-03
-2.865000e+00	4.592968e-03
-2.862500e+00	4.166748e-03
-2.860000e+00	3.864731e-03
-2.857500e+00	3.661703e-03
-2.855000e+00	3.542514e-03
-2.852500e+00	3.500025e-03
-2.850000e+00	3.533613e-03
-2.847500e+00	3.647153e-03
-2.845000e+00	3.843706e-03
-2.842500e+00	4.111940e-03
-2.840000e+00	4.404477e-03
-2.837500e+00	4.638751e-03
-2.835000e+00	4.767199e-03
-2.832500e+00	4.846742e-03
-2.830000e+00	4.989716e-03
-2.827500e+00	5.284690e-03
-2.825000e+00	5.781674e-03
-2.822500e+00	6.496076e-03
-2.820000e+00	7.378892e-03
-2.817500e+00	8.263172e-03
-2.815000e+00	8.909028e-03
-2.812500e+00	9.246046e-03
-2.810000e+00	9.508911e-03
-2.807500e+00	1.002726e-02
-2.805000e+00	1.101685e-02
-2.802500e+00	1.252586e-02
-2.800000e+00	1.435599e-02
-2.797500e+00	1.594061e-02
-2.795000e+00	1.655197e-02
-2.792500e+00	1.601724e-02
-2.790000e+00	1.496170e-02
-2.787500e+00	1.415100e-02
-2.785000e+00	1.402863e-02
-2.782500e+00	1.477580e-02
-2.780000e+00	1.644393e-02
-2.777500e+00	1.890874e-02
-2.775000e+00	2.161140e-02
-2.772500e+00	2.336137e-02
-2.770000e+00	2.296063e-02
-2.767500e+00	2.045666e-02
-2.765000e+00	1.705239e-02
-2.762500e+00	1.383131e-02
-2.760000e+00	1.122929e-02
-2.757500e+00	9.269389e-03
-2.755000e+00	7.839030e-03
-2.752500e+00	6.817216e-03
-2.750000e+00	6.111033e-03
-2.747500e+00	5.658842e-03
-2.745000e+00	5.423668e-03
-2.742500e+00	5.380834e-03
-2.740000e+00	5.493656e-03
-2.737500e+00	5.673196e-03
-2.735000e+00	5.760810e-03
-2.732500e+00	5.623816e-03
-2.730000e+00	5.298348e-03
-2.727500e+00	4.943149e-03
-2.725000e+00	4.687726e-03
-2.722500e+00	4.589876e-03
-2.720000e+00	4.671207e-03
-2.717500e+00	4.949393e-03
-2.715000e+00	5.448668e-03
-2.712500e+00	6.186729e-03
-2.710000e+00	7.123666e-03
-2.707500e+00	8.065523e-03
-2.705000e+00	8.626270e-03
-2.702500e+00	8.481441e-03
-2.700000e+00	7.734962e-03
-2.697500e+00	6.792835e-03
-2.695000e+00	5.971685e-03
-2.692500e+00	5.391017e-03
-2.690000e+00	5.062490e-03
-2.687500e+00	4.970646e-03
-2.685000e+00	5.106618e-03
-2.682500e+00	5.472000e-03
-2.680000e+00	6.058217e-03
-2.677500e+00	6.790810e-03
-2.675000e+00	7.454436e-03
-2.672500e+00	7.734327e-03
-2.670000e+00	7.495838e-03
-2.667500e+00	6.953349e-03
-2.665000e+00	6.429513e-03
-2.662500e+00	6.120187e-03
-2.660000e+00	6.097247e-03
-2.657500e+00	6.381003e-03
-2.655000e+00	6.968465e-03
-2.652500e+00	7.797214e-03
-2.650000e+00	8.655304e-03
-2.647500e+00	9.156707e-03
-2.645000e+00	9.005002e-03
-2.642500e+00	8.328723e-03
-2.640000e+00	7.524207e-03
-2.637500e+00	6.887879e-03
-2.635000e+00	6.533750e-03
-2.632500e+00	6.483343e-03
-2.630000e+00	6.739399e-03
-2.627500e+00	7.310076e-03
-2.625000e+00	8.190928e-03
-2.622500e+00	9.296296e-03
-2.620000e+00	1.035699e-02
-2.617500e+00	1.095365e-02
-2.615000e+00	1.087655e-02
-2.612500e+00	1.039421e-02
-2.610000e+00	9.961341e-03
-2.607500e+00	9.879724e-03
-2.605000e+00	1.028585e-02
-2.602500e+00	1.125636e-02
-2.600000e+00	1.286530e-02
-2.597500e+00	1.515793e-02
-2.595000e+00	1.800712e-02
-2.592500e+00	2.085604e-02
-2.590000e+00	2.268202e-02
-2.587500e+00	2.277273e-02
-2.585000e+00	2.161500e-02
-2.582500e+00	2.039160e-02
-2.580000e+00	1.998044e-02
-2.577500e+00	2.071389e-02
-2.575000e+00	2.246581e-02
-2.572500e+00	2.453876e-02
-2.570000e+00	2.560890e-02
-2.567500e+00	2.453967e-02
-2.565000e+00	2.157585e-02
-2.562500e+00	1.796919e-02
-2.560000e+00	1.470658e-02
-2.557500e+00	1.213593e-02
-2.555000e+00	1.024307e-02
-2.552500e+00	8.909350e-03
-2.550000e+00	8.021528e-03
