#omega	spectral weight
-3.000000e+00	1.341662e-02
-2.997500e+00	1.443772e-02
-2.995000e+00	1.577255e-02
-2.992500e+00	1.668167e-02
-2.990000e+00	1.636916e-02
-2.987500e+00	1.476753e-02
-2.985000e+00	1.258444e-02
-2.982500e+00	1.051989e-02
-2.980000e+00	8.878206e-03
-2.977500e+00	7.693954e-03
-2.975000e+00	6.911489e-03
-2.972500e+00	6.471138e-03
-2.970000e+00	6.331397e-03
-2.967500e+00	6.456786e-03
-2.965000e+00	6.773719e-03
-2.962500e+00	7.102583e-03
-2.960000e+00	7.162785e-03
-2.957500e+00	6.782910e-03
-2.955000e+00	6.089129e-03
-2.952500e+00	5.341947e-03
-2.950000e+00	4.707184e-03
-2.947500e+00	4.231163e-03
-2.945000e+00	3.904065e-03
-2.942500e+00	3.704082e-03
-2.940000e+00	3.614406e-03
-2.937500e+00	3.627495e-03
-2.935000e+00	3.744695e-03
-2.932500e+00	3.972267e-03
-2.930000e+00	4.309014e-03
-2.927500e+00	4.717084e-03
-2.925000e+00	5.085074e-03
-2.922500e+00	5.255521e-03
-2.920000e+00	5.170363e-03
-2.917500e+00	4.945325e-03
-2.915000e+00	4.740820e-03
-2.912500e+00	4.649524e-03
-2.910000e+00	4.703111e-03
-2.907500e+00	4.911935e-03
-2.905000e+00	5.289517e-03
-2.902500e+00	5.863294e-03
-2.900000e+00	6.679148e-03
-2.897500e+00	7.800261e-03
-2.895000e+00	9.289789e-03
-2.892500e+00	1.114954e-02
-2.890000e+00	1.318492e-02
-2.887500e+00	1.488833e-02
-2.885000e+00	1.569601e-02
-2.882500e+00	1.562463e-02
-2.880000e+00	1.533421e-02
-2.877500e+00	1.550753e-02
-2.875000e+00	1.650719e-02
-2.872500e+00	1.837857e-02
-2.870000e+00	2.076877e-02
-2.867500e+00	2.274273e-02
-2.865000e+00	2.310570e-02
-2.862500e+00	2.152787e-02
-2.860000e+00	1.892671e-02
-2.857500e+00	1.642265e-02
-2.855000e+00	1.460076e-02
-2.852500e+00	1.361479e-02
-2.850000e+00	1.346284e-02
-2.847500e+00	1.411979e-02
-2.845000e+00	1.551950e-02
-2.842500e+00	1.739340e-02
-2.840000e+00	1.903912e-02
-2.837500e+00	1.945210e-02
-2.835000e+00	1.819285e-02
-2.832500e+00	1.589651e-02
-2.830000e+00	1.351470e-02
-2.827500e+00	1.158787e-02
-2.825000e+00	1.025640e-02
