#omega	spectral weight
-6.000000e+00	1.792568e-05
-5.997500e+00	1.793487e-05
-5.995000e+00	1.794408e-05
-5.992500e+00	1.795329e-05
-5.990000e+00	1.796252e-05
-5.987500e+00	1.797176e-05
-5.985000e+00	1.798101e-05
-5.982500e+00	1.799027e-05
-5.980000e+00	1.799954e-05
-5.977500e+00	1.800882e-05
-5.975000e+00	1.801811e-05
-5.972500e+00	1.802741e-05
-5.970000e+00	1.803673e-05
-5.967500e+00	1.804605e-05
-5.965000e+00	1.805539e-05
-5.962500e+00	1.806473e-05
-5.960000e+00	1.807409e-05
-5.957500e+00	1.808346e-05
-5.955000e+00	1.809284e-05
-5.952500e+00	1.810223e-05
-5.950000e+00	1.811163e-05
-5.947500e+00	1.812105e-05
-5.945000e+00	1.813047e-05
-5.942500e+00	1.813990e-05
-5.940000e+00	1.814935e-05
-5.937500e+00	1.815881e-05
-5.935000e+00	1.816828e-05
-5.932500e+00	1.817776e-05
-5.930000e+00	1.818725e-05
-5.927500e+00	1.819675e-05
-5.925000e+00	1.820627e-05
-5.922500e+00	1.821579e-05
-5.920000e+00	1.822533e-05
-5.917500e+00	1.823488e-05
-5.915000e+00	1.824444e-05
-5.912500e+00	1.825401e-05
-5.910000e+00	1.826359e-05
-5.907500e+00	1.827318e-05
-5.905000e+00	1.828279e-05
-5.902500e+00	1.829241e-05
-5.900000e+00	1.830204e-05
-5.897500e+00	1.831168e-05
-5.895000e+00	1.832133e-05
-5.892500e+00	1.833099e-05
-5.890000e+00	1.834067e-05
-5.887500e+00	1.835036e-05
-5.885000e+00	1.836006e-05
-5.882500e+00	1.836977e-05
-5.880000e+00	1.837949e-05
-5.877500e+00	1.838923e-05
-5.875000e+00	1.839897e-05
-5.872500e+00	1.840873e-05
-5.870000e+00	1.841850e-05
-5.867500e+00	1.842829e-05
-5.865000e+00	1.843808e-05
-5.862500e+00	1.844789e-05
-5.860000e+00	1.845771e-05
-5.857500e+00	1.846754e-05
-5.855000e+00	1.847738e-05
-5.852500e+00	1.848724e-05
-5.850000e+00	1.849710e-05
-5.847500e+00	1.850698e-05
-5.845000e+00	1.851688e-05
-5.842500e+00	1.852678e-05
-5.840000e+00	1.853670e-05
-5.837500e+00	1.854663e-05
-5.835000e+00	1.855657e-05
-5.832500e+00	1.856652e-05
-5.830000e+00	1.857649e-05
-5.827500e+00	1.858647e-05
-5.825000e+00	1.859646e-05
-5.822500e+00	1.860646e-05
-5.820000e+00	1.861648e-05
-5.817500e+00	1.862651e-05
-5.815000e+00	1.863655e-05
-5.812500e+00	1.864660e-05
-5.810000e+00	1.865667e-05
-5.807500e+00	1.866675e-05
-5.805000e+00	1.867684e-05
-5.802500e+00	1.868695e-05
-5.800000e+00	1.869707e-05
-5.797500e+00	1.870720e-05
-5.795000e+00	1.871734e-05
-5.792500e+00	1.872750e-05
-5.790000e+00	1.873767e-05
-5.787500e+00	1.874785e-05
-5.785000e+00	1.875805e-05
-5.782500e+00	1.876826e-05
-5.780000e+00	1.877848e-05
-5.777500e+00	1.878871e-05
-5.775000e+00	1.879896e-05
-5.772500e+00	1.880922e-05
-5.770000e+00	1.881950e-05
-5.767500e+00	1.882978e-05
-5.765000e+00	1.884009e-05
-5.762500e+00	1.885040e-05
-5.760000e+00	1.886073e-05
-5.757500e+00	1.887107e-05
-5.755000e+00	1.888142e-05
-5.752500e+00	1.889179e-05
-5.750000e+00	1.890217e-05
-5.747500e+00	1.891257e-05
-5.745000e+00	1.892298e-05
-5.742500e+00	1.893340e-05
-5.740000e+00	1.894384e-05
-5.737500e+00	1.895428e-05
-5.735000e+00	1.896475e-05
-5.732500e+00	1.897523e-05
-5.730000e+00	1.898572e-05
-5.727500e+00	1.899622e-05
-5.725000e+00	1.900674e-05
-5.722500e+00	1.901727e-05
-5.720000e+00	1.902782e-05
-5.717500e+00	1.903838e-05
-5.715000e+00	1.904895e-05
-5.712500e+00	1.905954e-05
-5.710000e+00	1.907014e-05
-5.707500e+00	1.908076e-05
-5.705000e+00	1.909139e-05
-5.702500e+00	1.910204e-05
-5.700000e+00	1.911269e-05
-5.697500e+00	1.912337e-05
-5.695000e+00	1.913406e-05
-5.692500e+00	1.914476e-05
-5.690000e+00	1.915547e-05
-5.687500e+00	1.916620e-05
-5.685000e+00	1.917695e-05
-5.682500e+00	1.918771e-05
-5.680000e+00	1.919848e-05
-5.677500e+00	1.920927e-05
-5.675000e+00	1.922008e-05
-5.672500e+00	1.923089e-05
-5.670000e+00	1.924173e-05
-5.667500e+00	1.925257e-05
-5.665000e+00	1.926344e-05
-5.662500e+00	1.927431e-05
-5.660000e+00	1.928521e-05
-5.657500e+00	1.929611e-05
-5.655000e+00	1.930704e-05
-5.652500e+00	1.931797e-05
-5.650000e+00	1.932892e-05
-5.647500e+00	1.933989e-05
-5.645000e+00	1.935087e-05
-5.642500e+00	1.936187e-05
-5.640000e+00	1.937288e-05
-5.637500e+00	1.938391e-05
-5.635000e+00	1.939495e-05
-5.632500e+00	1.940601e-05
-5.630000e+00	1.941708e-05
-5.627500e+00	1.942817e-05
-5.625000e+00	1.943928e-05
-5.622500e+00	1.945040e-05
-5.620000e+00	1.946153e-05
-5.617500e+00	1.947268e-05
-5.615000e+00	1.948385e-05
-5.612500e+00	1.949503e-05
-5.610000e+00	1.950623e-05
-5.607500e+00	1.951744e-05
-5.605000e+00	1.952867e-05
-5.602500e+00	1.953992e-05
-5.600000e+00	1.955118e-05
-5.597500e+00	1.956246e-05
-5.595000e+00	1.957375e-05
-5.592500e+00	1.958506e-05
-5.590000e+00	1.959638e-05
-5.587500e+00	1.960772e-05
-5.585000e+00	1.961908e-05
-5.582500e+00	1.963046e-05
-5.580000e+00	1.964185e-05
-5.577500e+00	1.965325e-05
-5.575000e+00	1.966467e-05
-5.572500e+00	1.967611e-05
-5.570000e+00	1.968757e-05
-5.567500e+00	1.969904e-05
-5.565000e+00	1.971053e-05
-5.562500e+00	1.972203e-05
-5.560000e+00	1.973355e-05
-5.557500e+00	1.974509e-05
-5.555000e+00	1.975665e-05
-5.552500e+00	1.976822e-05
-5.550000e+00	1.977981e-05
-5.547500e+00	1.979141e-05
-5.545000e+00	1.980304e-05
-5.542500e+00	1.981468e-05
-5.540000e+00	1.982633e-05
-5.537500e+00	1.983800e-05
-5.535000e+00	1.984970e-05
-5.532500e+00	1.986140e-05
-5.530000e+00	1.987313e-05
-5.527500e+00	1.988487e-05
-5.525000e+00	1.989663e-05
-5.522500e+00	1.990841e-05
-5.520000e+00	1.992020e-05
-5.517500e+00	1.993201e-05
-5.515000e+00	1.994384e-05
-5.512500e+00	1.995569e-05
-5.510000e+00	1.996755e-05
-5.507500e+00	1.997944e-05
-5.505000e+00	1.999134e-05
-5.502500e+00	2.000325e-05
-5.500000e+00	2.001519e-05
-5.497500e+00	2.002714e-05
-5.495000e+00	2.003911e-05
-5.492500e+00	2.005110e-05
-5.490000e+00	2.006311e-05
-5.487500e+00	2.007514e-05
-5.485000e+00	2.008718e-05
-5.482500e+00	2.009924e-05
-5.480000e+00	2.011132e-05
-5.477500e+00	2.012342e-05
-5.475000e+00	2.013554e-05
-5.472500e+00	2.014767e-05
