#omega	spectral weight
-3.000000e+00	1.682618e-03
-2.997500e+00	1.551246e-03
-2.995000e+00	1.465473e-03
-2.992500e+00	1.416654e-03
-2.990000e+00	1.399805e-03
-2.987500e+00	1.412964e-03
-2.985000e+00	1.456864e-03
-2.982500e+00	1.534840e-03
-2.980000e+00	1.652630e-03
-2.977500e+00	1.817200e-03
-2.975000e+00	2.032701e-03
-2.972500e+00	2.291747e-03
-2.970000e+00	2.566121e-03
-2.967500e+00	2.816024e-03
-2.965000e+00	3.032441e-03
-2.962500e+00	3.259612e-03
-2.960000e+00	3.546109e-03
-2.957500e+00	3.895815e-03
-2.955000e+00	4.282683e-03
-2.952500e+00	4.702442e-03
-2.950000e+00	5.173054e-03
-2.947500e+00	5.668229e-03
-2.945000e+00	6.133961e-03
-2.942500e+00	6.607370e-03
-2.940000e+00	7.192873e-03
-2.937500e+00	7.856904e-03
-2.935000e+00	8.302213e-03
-2.932500e+00	8.161860e-03
-2.930000e+00	7.418902e-03
-2.927500e+00	6.430513e-03
-2.925000e+00	5.543615e-03
-2.922500e+00	4.912670e-03
-2.920000e+00	4.564767e-03
-2.917500e+00	4.483349e-03
-2.915000e+00	4.634511e-03
-2.912500e+00	4.940944e-03
-2.910000e+00	5.233104e-03
-2.907500e+00	5.281645e-03
-2.905000e+00	4.991261e-03
-2.902500e+00	4.506830e-03
-2.900000e+00	4.041004e-03
-2.897500e+00	3.716576e-03
-2.895000e+00	3.570618e-03
-2.892500e+00	3.601879e-03
-2.890000e+00	3.787889e-03
-2.887500e+00	4.070061e-03
-2.885000e+00	4.345665e-03
-2.882500e+00	4.534808e-03
-2.880000e+00	4.672021e-03
-2.877500e+00	4.847247e-03
-2.875000e+00	5.053642e-03
-2.872500e+00	5.144514e-03
-2.870000e+00	4.982136e-03
-2.867500e+00	4.622935e-03
-2.865000e+00	4.256102e-03
-2.862500e+00	4.029090e-03
-2.860000e+00	4.003150e-03
-2.857500e+00	4.183774e-03
-2.855000e+00	4.524626e-03
-2.852500e+00	4.891796e-03
-2.850000e+00	5.070132e-03
-2.847500e+00	4.925331e-03
-2.845000e+00	4.558552e-03
-2.842500e+00	4.186905e-03
-2.840000e+00	3.960474e-03
-2.837500e+00	3.934500e-03
-2.835000e+00	4.103479e-03
-2.832500e+00	4.400428e-03
-2.830000e+00	4.670024e-03
-2.827500e+00	4.719917e-03
-2.825000e+00	4.499434e-03
-2.822500e+00	4.160050e-03
-2.820000e+00	3.887603e-03
-2.817500e+00	3.778367e-03
-2.815000e+00	3.836806e-03
-2.812500e+00	3.983456e-03
-2.810000e+00	4.057790e-03
-2.807500e+00	3.910420e-03
-2.805000e+00	3.552420e-03
-2.802500e+00	3.128570e-03
-2.800000e+00	2.763766e-03
-2.797500e+00	2.508424e-03
-2.795000e+00	2.369545e-03
-2.792500e+00	2.343109e-03
-2.790000e+00	2.427273e-03
-2.787500e+00	2.620475e-03
-2.785000e+00	2.903656e-03
-2.782500e+00	3.204961e-03
-2.780000e+00	3.382267e-03
-2.777500e+00	3.309502e-03
-2.775000e+00	3.014189e-03
-2.772500e+00	2.641329e-03
-2.770000e+00	2.308525e-03
-2.767500e+00	2.060413e-03
-2.765000e+00	1.899556e-03
-2.762500e+00	1.815714e-03
-2.760000e+00	1.796405e-03
-2.757500e+00	1.824577e-03
-2.755000e+00	1.871353e-03
-2.752500e+00	1.901102e-03
-2.750000e+00	1.900773e-03
-2.747500e+00	1.895139e-03
-2.745000e+00	1.920324e-03
-2.742500e+00	2.000151e-03
-2.740000e+00	2.145623e-03
-2.737500e+00	2.358813e-03
-2.735000e+00	2.634042e-03
-2.732500e+00	2.967800e-03
-2.730000e+00	3.375891e-03
-2.727500e+00	3.878397e-03
-2.725000e+00	4.445729e-03
-2.722500e+00	4.976262e-03
-2.720000e+00	5.386665e-03
-2.717500e+00	5.725982e-03
-2.715000e+00	6.092013e-03
-2.712500e+00	6.453170e-03
-2.710000e+00	6.630421e-03
-2.707500e+00	6.470358e-03
-2.705000e+00	6.041199e-03
-2.702500e+00	5.586649e-03
-2.700000e+00	5.309246e-03
-2.697500e+00	5.272335e-03
-2.695000e+00	5.403122e-03
-2.692500e+00	5.505710e-03
-2.690000e+00	5.365789e-03
-2.687500e+00	4.955898e-03
-2.685000e+00	4.449811e-03
-2.682500e+00	4.025683e-03
-2.680000e+00	3.767771e-03
-2.677500e+00	3.697697e-03
-2.675000e+00	3.817424e-03
-2.672500e+00	4.121298e-03
-2.670000e+00	4.574723e-03
-2.667500e+00	5.067998e-03
-2.665000e+00	5.412139e-03
-2.662500e+00	5.483375e-03
-2.660000e+00	5.377253e-03
-2.657500e+00	5.298233e-03
-2.655000e+00	5.353699e-03
-2.652500e+00	5.490457e-03
-2.650000e+00	5.571876e-03
-2.647500e+00	5.552225e-03
-2.645000e+00	5.548881e-03
-2.642500e+00	5.700478e-03
-2.640000e+00	6.015914e-03
-2.637500e+00	6.318253e-03
-2.635000e+00	6.322929e-03
-2.632500e+00	5.905160e-03
-2.630000e+00	5.242092e-03
-2.627500e+00	4.596286e-03
-2.625000e+00	4.116544e-03
-2.622500e+00	3.843845e-03
-2.620000e+00	3.774596e-03
-2.617500e+00	3.891999e-03
-2.615000e+00	4.164937e-03
-2.612500e+00	4.541470e-03
-2.610000e+00	4.967458e-03
-2.607500e+00	5.387094e-03
-2.605000e+00	5.664241e-03
-2.602500e+00	5.592165e-03
-2.600000e+00	5.119456e-03
-2.597500e+00	4.441341e-03
-2.595000e+00	3.787269e-03
-2.592500e+00	3.269864e-03
-2.590000e+00	2.908748e-03
-2.587500e+00	2.689307e-03
-2.585000e+00	2.593742e-03
-2.582500e+00	2.609931e-03
-2.580000e+00	2.730511e-03
-2.577500e+00	2.951016e-03
-2.575000e+00	3.270547e-03
-2.572500e+00	3.675608e-03
-2.570000e+00	4.088133e-03
-2.567500e+00	4.340519e-03
-2.565000e+00	4.295728e-03
-2.562500e+00	4.013931e-03
-2.560000e+00	3.685452e-03
-2.557500e+00	3.445493e-03
-2.555000e+00	3.311824e-03
-2.552500e+00	3.212725e-03
-2.550000e+00	3.059554e-03
-2.547500e+00	2.840600e-03
-2.545000e+00	2.623738e-03
-2.542500e+00	2.477698e-03
-2.540000e+00	2.435481e-03
-2.537500e+00	2.503041e-03
-2.535000e+00	2.662149e-03
-2.532500e+00	2.851151e-03
-2.530000e+00	2.954472e-03
-2.527500e+00	2.871221e-03
-2.525000e+00	2.621558e-03
-2.522500e+00	2.316641e-03
-2.520000e+00	2.045737e-03
