#omega	spectral weight
-3.000000e+00	2.624977e-05
-2.997500e+00	2.626347e-05
-2.995000e+00	2.627718e-05
-2.992500e+00	2.629090e-05
-2.990000e+00	2.630464e-05
-2.987500e+00	2.631839e-05
-2.985000e+00	2.633216e-05
-2.982500e+00	2.634594e-05
-2.980000e+00	2.635973e-05
-2.977500e+00	2.637353e-05
-2.975000e+00	2.638735e-05
-2.972500e+00	2.640119e-05
-2.970000e+00	2.641503e-05
-2.967500e+00	2.642889e-05
-2.965000e+00	2.644277e-05
-2.962500e+00	2.645665e-05
-2.960000e+00	2.647055e-05
-2.957500e+00	2.648447e-05
-2.955000e+00	2.649840e-05
-2.952500e+00	2.651234e-05
-2.950000e+00	2.652630e-05
-2.947500e+00	2.654027e-05
-2.945000e+00	2.655425e-05
-2.942500e+00	2.656825e-05
-2.940000e+00	2.658226e-05
-2.937500e+00	2.659629e-05
-2.935000e+00	2.661033e-05
-2.932500e+00	2.662438e-05
-2.930000e+00	2.663845e-05
-2.927500e+00	2.665253e-05
-2.925000e+00	2.666663e-05
-2.922500e+00	2.668074e-05
-2.920000e+00	2.669486e-05
-2.917500e+00	2.670900e-05
-2.915000e+00	2.672316e-05
-2.912500e+00	2.673732e-05
-2.910000e+00	2.675151e-05
-2.907500e+00	2.676570e-05
-2.905000e+00	2.677991e-05
-2.902500e+00	2.679414e-05
-2.900000e+00	2.680838e-05
-2.897500e+00	2.682263e-05
-2.895000e+00	2.683690e-05
-2.892500e+00	2.685118e-05
-2.890000e+00	2.686548e-05
-2.887500e+00	2.687979e-05
-2.885000e+00	2.689412e-05
-2.882500e+00	2.690846e-05
-2.880000e+00	2.692281e-05
-2.877500e+00	2.693718e-05
-2.875000e+00	2.695157e-05
-2.872500e+00	2.696597e-05
-2.870000e+00	2.698038e-05
-2.867500e+00	2.699481e-05
-2.865000e+00	2.700926e-05
-2.862500e+00	2.702372e-05
-2.860000e+00	2.703819e-05
-2.857500e+00	2.705268e-05
-2.855000e+00	2.706718e-05
-2.852500e+00	2.708170e-05
-2.850000e+00	2.709624e-05
-2.847500e+00	2.711079e-05
-2.845000e+00	2.712535e-05
-2.842500e+00	2.713993e-05
-2.840000e+00	2.715452e-05
-2.837500e+00	2.716913e-05
-2.835000e+00	2.718376e-05
-2.832500e+00	2.719840e-05
-2.830000e+00	2.721305e-05
-2.827500e+00	2.722772e-05
-2.825000e+00	2.724241e-05
-2.822500e+00	2.725711e-05
-2.820000e+00	2.727183e-05
-2.817500e+00	2.728656e-05
-2.815000e+00	2.730131e-05
-2.812500e+00	2.731607e-05
-2.810000e+00	2.733085e-05
-2.807500e+00	2.734564e-05
-2.805000e+00	2.736045e-05
-2.802500e+00	2.737528e-05
-2.800000e+00	2.739012e-05
