#omega	spectral weight
-6.000000e+00	3.463385e-05
-5.997500e+00	3.473331e-05
-5.995000e+00	3.483364e-05
-5.992500e+00	3.493487e-05
-5.990000e+00	3.503698e-05
-5.987500e+00	3.514001e-05
-5.985000e+00	3.524396e-05
-5.982500e+00	3.534885e-05
-5.980000e+00	3.545468e-05
-5.977500e+00	3.556148e-05
-5.975000e+00	3.566924e-05
-5.972500e+00	3.577800e-05
-5.970000e+00	3.588776e-05
-5.967500e+00	3.599854e-05
-5.965000e+00	3.611035e-05
-5.962500e+00	3.622321e-05
-5.960000e+00	3.633712e-05
-5.957500e+00	3.645212e-05
-5.955000e+00	3.656821e-05
-5.952500e+00	3.668540e-05
-5.950000e+00	3.680372e-05
-5.947500e+00	3.692319e-05
-5.945000e+00	3.704381e-05
-5.942500e+00	3.716560e-05
-5.940000e+00	3.728859e-05
-5.937500e+00	3.741279e-05
-5.935000e+00	3.753823e-05
-5.932500e+00	3.766491e-05
-5.930000e+00	3.779285e-05
-5.927500e+00	3.792209e-05
-5.925000e+00	3.805263e-05
-5.922500e+00	3.818449e-05
-5.920000e+00	3.831771e-05
-5.917500e+00	3.845229e-05
-5.915000e+00	3.858826e-05
-5.912500e+00	3.872564e-05
-5.910000e+00	3.886446e-05
-5.907500e+00	3.900473e-05
-5.905000e+00	3.914649e-05
-5.902500e+00	3.928974e-05
-5.900000e+00	3.943453e-05
-5.897500e+00	3.958087e-05
-5.895000e+00	3.972878e-05
-5.892500e+00	3.987830e-05
-5.890000e+00	4.002945e-05
-5.887500e+00	4.018225e-05
-5.885000e+00	4.033674e-05
-5.882500e+00	4.049294e-05
-5.880000e+00	4.065088e-05
-5.877500e+00	4.081059e-05
-5.875000e+00	4.097210e-05
-5.872500e+00	4.113544e-05
-5.870000e+00	4.130065e-05
-5.867500e+00	4.146774e-05
-5.865000e+00	4.163677e-05
-5.862500e+00	4.180775e-05
-5.860000e+00	4.198072e-05
-5.857500e+00	4.215573e-05
-5.855000e+00	4.233280e-05
-5.852500e+00	4.251196e-05
-5.850000e+00	4.269327e-05
-5.847500e+00	4.287675e-05
-5.845000e+00	4.306245e-05
-5.842500e+00	4.325040e-05
-5.840000e+00	4.344064e-05
-5.837500e+00	4.363323e-05
-5.835000e+00	4.382819e-05
-5.832500e+00	4.402558e-05
-5.830000e+00	4.422543e-05
-5.827500e+00	4.442781e-05
-5.825000e+00	4.463274e-05
-5.822500e+00	4.484028e-05
-5.820000e+00	4.505048e-05
-5.817500e+00	4.526339e-05
-5.815000e+00	4.547906e-05
-5.812500e+00	4.569754e-05
-5.810000e+00	4.591890e-05
-5.807500e+00	4.614317e-05
-5.805000e+00	4.637043e-05
-5.802500e+00	4.660073e-05
