#omega	spectral weight
-3.000000e+00	3.029063e-03
-2.997500e+00	3.214969e-03
-2.995000e+00	3.520430e-03
-2.992500e+00	3.884600e-03
-2.990000e+00	4.173167e-03
-2.987500e+00	4.242660e-03
-2.985000e+00	4.091181e-03
-2.982500e+00	3.866022e-03
-2.980000e+00	3.714068e-03
-2.977500e+00	3.706038e-03
-2.975000e+00	3.849305e-03
-2.972500e+00	4.094231e-03
-2.970000e+00	4.319385e-03
-2.967500e+00	4.373596e-03
-2.965000e+00	4.214081e-03
-2.962500e+00	3.952502e-03
-2.960000e+00	3.726654e-03
-2.957500e+00	3.610387e-03
-2.955000e+00	3.626952e-03
-2.952500e+00	3.783955e-03
-2.950000e+00	4.092638e-03
-2.947500e+00	4.572810e-03
-2.945000e+00	5.244588e-03
-2.942500e+00	6.096950e-03
-2.940000e+00	7.023759e-03
-2.937500e+00	7.783571e-03
-2.935000e+00	8.147016e-03
-2.932500e+00	8.172510e-03
-2.930000e+00	8.176386e-03
-2.927500e+00	8.456658e-03
-2.925000e+00	9.182988e-03
-2.922500e+00	1.042622e-02
-2.920000e+00	1.213570e-02
-2.917500e+00	1.399561e-02
-2.915000e+00	1.531673e-02
-2.912500e+00	1.541413e-02
-2.910000e+00	1.434715e-02
-2.907500e+00	1.285835e-02
-2.905000e+00	1.162512e-02
-2.902500e+00	1.095876e-02
-2.900000e+00	1.094770e-02
-2.897500e+00	1.161334e-02
-2.895000e+00	1.294404e-02
-2.892500e+00	1.479571e-02
-2.890000e+00	1.668020e-02
-2.887500e+00	1.771440e-02
-2.885000e+00	1.723295e-02
-2.882500e+00	1.554561e-02
-2.880000e+00	1.356059e-02
-2.877500e+00	1.194723e-02
-2.875000e+00	1.094944e-02
-2.872500e+00	1.056799e-02
-2.870000e+00	1.066844e-02
-2.867500e+00	1.095578e-02
-2.865000e+00	1.099582e-02
-2.862500e+00	1.051267e-02
-2.860000e+00	9.671181e-03
-2.857500e+00	8.855733e-03
-2.855000e+00	8.334157e-03
-2.852500e+00	8.213785e-03
-2.850000e+00	8.526961e-03
-2.847500e+00	9.272364e-03
-2.845000e+00	1.037240e-02
-2.842500e+00	1.156516e-02
-2.840000e+00	1.239552e-02
-2.837500e+00	1.256275e-02
-2.835000e+00	1.228049e-02
-2.832500e+00	1.197865e-02
-2.830000e+00	1.177502e-02
-2.827500e+00	1.138664e-02
-2.825000e+00	1.052079e-02
-2.822500e+00	9.282370e-03
-2.820000e+00	8.025226e-03
-2.817500e+00	6.998363e-03
-2.815000e+00	6.276260e-03
-2.812500e+00	5.848416e-03
-2.810000e+00	5.689962e-03
-2.807500e+00	5.789759e-03
-2.805000e+00	6.154253e-03
-2.802500e+00	6.792368e-03
-2.800000e+00	7.668396e-03
-2.797500e+00	8.615167e-03
-2.795000e+00	9.298888e-03
-2.792500e+00	9.445397e-03
-2.790000e+00	9.171861e-03
-2.787500e+00	8.871107e-03
-2.785000e+00	8.831293e-03
-2.782500e+00	9.069294e-03
-2.780000e+00	9.327957e-03
-2.777500e+00	9.219603e-03
-2.775000e+00	8.591519e-03
-2.772500e+00	7.688088e-03
-2.770000e+00	6.849620e-03
-2.767500e+00	6.264267e-03
-2.765000e+00	5.985864e-03
-2.762500e+00	6.016034e-03
-2.760000e+00	6.337827e-03
-2.757500e+00	6.889181e-03
-2.755000e+00	7.490015e-03
-2.752500e+00	7.822721e-03
-2.750000e+00	7.646538e-03
-2.747500e+00	7.067388e-03
-2.745000e+00	6.408302e-03
-2.742500e+00	5.912939e-03
-2.740000e+00	5.680715e-03
-2.737500e+00	5.739576e-03
-2.735000e+00	6.102046e-03
-2.732500e+00	6.771535e-03
-2.730000e+00	7.693460e-03
-2.727500e+00	8.650759e-03
-2.725000e+00	9.215932e-03
-2.722500e+00	9.018025e-03
-2.720000e+00	8.151275e-03
-2.717500e+00	7.053789e-03
-2.715000e+00	6.074332e-03
-2.712500e+00	5.343128e-03
-2.710000e+00	4.867049e-03
-2.707500e+00	4.619268e-03
-2.705000e+00	4.578272e-03
-2.702500e+00	4.738097e-03
-2.700000e+00	5.103973e-03
-2.697500e+00	5.670515e-03
-2.695000e+00	6.368928e-03
-2.692500e+00	6.998476e-03
-2.690000e+00	7.270960e-03
-2.687500e+00	7.073765e-03
-2.685000e+00	6.616420e-03
-2.682500e+00	6.199605e-03
-2.680000e+00	5.997948e-03
-2.677500e+00	6.050963e-03
-2.675000e+00	6.296320e-03
-2.672500e+00	6.568780e-03
-2.670000e+00	6.660700e-03
-2.667500e+00	6.509211e-03
-2.665000e+00	6.267069e-03
-2.662500e+00	6.134217e-03
-2.660000e+00	6.233180e-03
-2.657500e+00	6.624787e-03
-2.655000e+00	7.350392e-03
-2.652500e+00	8.435152e-03
-2.650000e+00	9.828139e-03
-2.647500e+00	1.127376e-02
-2.645000e+00	1.225352e-02
-2.642500e+00	1.232114e-02
-2.640000e+00	1.161585e-02
-2.637500e+00	1.071442e-02
-2.635000e+00	1.009286e-02
-2.632500e+00	9.966477e-03
-2.630000e+00	1.040413e-02
-2.627500e+00	1.141280e-02
-2.625000e+00	1.290208e-02
-2.622500e+00	1.453992e-02
-2.620000e+00	1.568848e-02
-2.617500e+00	1.581718e-02
-2.615000e+00	1.511834e-02
-2.612500e+00	1.431446e-02
-2.610000e+00	1.400345e-02
-2.607500e+00	1.444746e-02
-2.605000e+00	1.563694e-02
-2.602500e+00	1.724306e-02
-2.600000e+00	1.850277e-02
-2.597500e+00	1.854190e-02
-2.595000e+00	1.723333e-02
-2.592500e+00	1.533787e-02
-2.590000e+00	1.367342e-02
-2.587500e+00	1.263726e-02
-2.585000e+00	1.229306e-02
-2.582500e+00	1.249195e-02
-2.580000e+00	1.285153e-02
-2.577500e+00	1.280582e-02
-2.575000e+00	1.201232e-02
-2.572500e+00	1.069808e-02
-2.570000e+00	9.343303e-03
-2.567500e+00	8.254336e-03
-2.565000e+00	7.521436e-03
-2.562500e+00	7.138441e-03
-2.560000e+00	7.085582e-03
-2.557500e+00	7.360447e-03
-2.555000e+00	7.978902e-03
-2.552500e+00	8.947287e-03
-2.550000e+00	1.018620e-02
-2.547500e+00	1.141670e-02
-2.545000e+00	1.218935e-02
-2.542500e+00	1.227818e-02
-2.540000e+00	1.199742e-02
-2.537500e+00	1.188171e-02
-2.535000e+00	1.225779e-02
-2.532500e+00	1.311584e-02
-2.530000e+00	1.405852e-02
-2.527500e+00	1.437071e-02
-2.525000e+00	1.356068e-02
-2.522500e+00	1.189634e-02
-2.520000e+00	1.004146e-02
-2.517500e+00	8.442343e-03
-2.515000e+00	7.231789e-03
-2.512500e+00	6.388370e-03
-2.510000e+00	5.854641e-03
-2.507500e+00	5.582588e-03
-2.505000e+00	5.541410e-03
-2.502500e+00	5.705628e-03
-2.500000e+00	6.023959e-03
-2.497500e+00	6.380648e-03
-2.495000e+00	6.621933e-03
-2.492500e+00	6.702484e-03
-2.490000e+00	6.763150e-03
-2.487500e+00	7.004144e-03
-2.485000e+00	7.570450e-03
-2.482500e+00	8.543377e-03
-2.480000e+00	9.925182e-03
-2.477500e+00	1.153008e-02
-2.475000e+00	1.283385e-02
-2.472500e+00	1.312679e-02
