#omega	spectral weight
-3.000000e+00	3.111480e-02
-2.997500e+00	3.339207e-02
-2.995000e+00	3.239151e-02
-2.992500e+00	2.886244e-02
-2.990000e+00	2.467706e-02
-2.987500e+00	2.114688e-02
-2.985000e+00	1.872472e-02
-2.982500e+00	1.743874e-02
-2.980000e+00	1.722383e-02
-2.977500e+00	1.803735e-02
-2.975000e+00	1.982137e-02
-2.972500e+00	2.230827e-02
-2.970000e+00	2.470220e-02
-2.967500e+00	2.569072e-02
-2.965000e+00	2.444420e-02
-2.962500e+00	2.156407e-02
-2.960000e+00	1.833379e-02
-2.957500e+00	1.559334e-02
-2.955000e+00	1.359825e-02
-2.952500e+00	1.232689e-02
-2.950000e+00	1.170045e-02
-2.947500e+00	1.166868e-02
-2.945000e+00	1.222661e-02
-2.942500e+00	1.338952e-02
-2.940000e+00	1.510395e-02
-2.937500e+00	1.705741e-02
-2.935000e+00	1.850579e-02
-2.932500e+00	1.860042e-02
-2.930000e+00	1.725435e-02
-2.927500e+00	1.525431e-02
-2.925000e+00	1.341650e-02
-2.922500e+00	1.213239e-02
-2.920000e+00	1.149559e-02
-2.917500e+00	1.149491e-02
-2.915000e+00	1.207932e-02
-2.912500e+00	1.309299e-02
-2.910000e+00	1.412414e-02
-2.907500e+00	1.450478e-02
-2.905000e+00	1.380010e-02
-2.902500e+00	1.229060e-02
-2.900000e+00	1.061074e-02
-2.897500e+00	9.180592e-03
-2.895000e+00	8.127060e-03
-2.892500e+00	7.435916e-03
-2.890000e+00	7.062578e-03
-2.887500e+00	6.976183e-03
-2.885000e+00	7.171533e-03
-2.882500e+00	7.668326e-03
-2.880000e+00	8.497537e-03
-2.877500e+00	9.655971e-03
-2.875000e+00	1.099856e-02
-2.872500e+00	1.210733e-02
-2.870000e+00	1.240727e-02
-2.867500e+00	1.170149e-02
-2.865000e+00	1.041105e-02
-2.862500e+00	9.089428e-03
-2.860000e+00	8.029755e-03
-2.857500e+00	7.296628e-03
-2.855000e+00	6.863681e-03
-2.852500e+00	6.692101e-03
-2.850000e+00	6.758534e-03
-2.847500e+00	7.062397e-03
-2.845000e+00	7.627201e-03
-2.842500e+00	8.498405e-03
-2.840000e+00	9.729934e-03
-2.837500e+00	1.133593e-02
