#omega	spectral weight
-3.000000e+00	3.412199e-03
-2.997500e+00	3.679601e-03
-2.995000e+00	3.835847e-03
-2.992500e+00	3.842367e-03
-2.990000e+00	3.793097e-03
-2.987500e+00	3.821704e-03
-2.985000e+00	4.015545e-03
-2.982500e+00	4.407766e-03
-2.980000e+00	4.971344e-03
-2.977500e+00	5.572998e-03
-2.975000e+00	5.957178e-03
-2.972500e+00	5.917459e-03
-2.970000e+00	5.533135e-03
-2.967500e+00	5.080015e-03
-2.965000e+00	4.775828e-03
-2.962500e+00	4.708068e-03
-2.960000e+00	4.872714e-03
-2.957500e+00	5.181395e-03
-2.955000e+00	5.440009e-03
-2.952500e+00	5.427057e-03
-2.950000e+00	5.103512e-03
-2.947500e+00	4.651773e-03
-2.945000e+00	4.273859e-03
-2.942500e+00	4.074131e-03
-2.940000e+00	4.086349e-03
-2.937500e+00	4.318047e-03
-2.935000e+00	4.756795e-03
-2.932500e+00	5.331093e-03
-2.930000e+00	5.850306e-03
-2.927500e+00	6.046790e-03
-2.925000e+00	5.816289e-03
-2.922500e+00	5.348787e-03
-2.920000e+00	4.916951e-03
-2.917500e+00	4.683000e-03
-2.915000e+00	4.700585e-03
-2.912500e+00	4.959802e-03
-2.910000e+00	5.378403e-03
-2.907500e+00	5.756168e-03
-2.905000e+00	5.823791e-03
-2.902500e+00	5.477928e-03
-2.900000e+00	4.897101e-03
-2.897500e+00	4.330741e-03
-2.895000e+00	3.918660e-03
-2.892500e+00	3.701524e-03
-2.890000e+00	3.681025e-03
-2.887500e+00	3.848732e-03
-2.885000e+00	4.176941e-03
-2.882500e+00	4.576438e-03
-2.880000e+00	4.862551e-03
-2.877500e+00	4.846468e-03
-2.875000e+00	4.531659e-03
-2.872500e+00	4.109678e-03
-2.870000e+00	3.762605e-03
-2.867500e+00	3.575038e-03
-2.865000e+00	3.565002e-03
-2.862500e+00	3.713744e-03
-2.860000e+00	3.954873e-03
-2.857500e+00	4.151570e-03
-2.855000e+00	4.152599e-03
-2.852500e+00	3.938923e-03
-2.850000e+00	3.643358e-03
-2.847500e+00	3.407548e-03
-2.845000e+00	3.304653e-03
-2.842500e+00	3.361243e-03
-2.840000e+00	3.590520e-03
-2.837500e+00	4.001638e-03
-2.835000e+00	4.578623e-03
-2.832500e+00	5.223338e-03
-2.830000e+00	5.704299e-03
-2.827500e+00	5.762469e-03
-2.825000e+00	5.378401e-03
-2.822500e+00	4.798261e-03
-2.820000e+00	4.271894e-03
-2.817500e+00	3.917824e-03
-2.815000e+00	3.765047e-03
-2.812500e+00	3.814567e-03
-2.810000e+00	4.065724e-03
-2.807500e+00	4.509501e-03
-2.805000e+00	5.088039e-03
-2.802500e+00	5.634681e-03
-2.800000e+00	5.899604e-03
-2.797500e+00	5.767416e-03
-2.795000e+00	5.405304e-03
-2.792500e+00	5.080306e-03
-2.790000e+00	4.960080e-03
-2.787500e+00	5.095526e-03
-2.785000e+00	5.445022e-03
-2.782500e+00	5.850352e-03
-2.780000e+00	6.041934e-03
-2.777500e+00	5.827325e-03
-2.775000e+00	5.301332e-03
-2.772500e+00	4.723037e-03
-2.770000e+00	4.279249e-03
-2.767500e+00	4.040461e-03
-2.765000e+00	4.019072e-03
-2.762500e+00	4.207988e-03
-2.760000e+00	4.574449e-03
-2.757500e+00	5.014656e-03
-2.755000e+00	5.321163e-03
-2.752500e+00	5.293787e-03
-2.750000e+00	4.952236e-03
-2.747500e+00	4.513195e-03
-2.745000e+00	4.173411e-03
-2.742500e+00	4.024326e-03
-2.740000e+00	4.089960e-03
-2.737500e+00	4.358518e-03
-2.735000e+00	4.764442e-03
-2.732500e+00	5.141131e-03
-2.730000e+00	5.251639e-03
-2.727500e+00	4.990238e-03
-2.725000e+00	4.504893e-03
-2.722500e+00	4.022735e-03
-2.720000e+00	3.678217e-03
-2.717500e+00	3.513381e-03
-2.715000e+00	3.528508e-03
-2.712500e+00	3.701185e-03
-2.710000e+00	3.965759e-03
-2.707500e+00	4.183084e-03
-2.705000e+00	4.190653e-03
-2.702500e+00	3.956577e-03
-2.700000e+00	3.614029e-03
-2.697500e+00	3.313179e-03
-2.695000e+00	3.131060e-03
-2.692500e+00	3.091138e-03
-2.690000e+00	3.200337e-03
-2.687500e+00	3.465269e-03
-2.685000e+00	3.885839e-03
-2.682500e+00	4.422299e-03
-2.680000e+00	4.943149e-03
-2.677500e+00	5.236500e-03
-2.675000e+00	5.188350e-03
-2.672500e+00	4.929827e-03
-2.670000e+00	4.696000e-03
-2.667500e+00	4.639365e-03
-2.665000e+00	4.796384e-03
-2.662500e+00	5.096723e-03
-2.660000e+00	5.355004e-03
-2.657500e+00	5.351431e-03
-2.655000e+00	5.041029e-03
-2.652500e+00	4.600225e-03
-2.650000e+00	4.229989e-03
-2.647500e+00	4.035977e-03
-2.645000e+00	4.053615e-03
-2.642500e+00	4.293151e-03
-2.640000e+00	4.748242e-03
-2.637500e+00	5.358857e-03
-2.635000e+00	5.942574e-03
-2.632500e+00	6.205027e-03
-2.630000e+00	5.973346e-03
-2.627500e+00	5.399511e-03
-2.625000e+00	4.779358e-03
-2.622500e+00	4.305985e-03
-2.620000e+00	4.046074e-03
-2.617500e+00	4.008685e-03
-2.615000e+00	4.186726e-03
-2.612500e+00	4.553289e-03
-2.610000e+00	5.017514e-03
-2.607500e+00	5.379110e-03
-2.605000e+00	5.410417e-03
-2.602500e+00	5.082933e-03
-2.600000e+00	4.602080e-03
-2.597500e+00	4.187067e-03
-2.595000e+00	3.948322e-03
-2.592500e+00	3.917833e-03
-2.590000e+00	4.093987e-03
-2.587500e+00	4.442552e-03
-2.585000e+00	4.854476e-03
-2.582500e+00	5.117983e-03
-2.580000e+00	5.036963e-03
-2.577500e+00	4.638743e-03
