#omega	spectral weight
-6.000000e+00	1.108497e-04
-5.997500e+00	1.109478e-04
-5.995000e+00	1.110605e-04
-5.992500e+00	1.111877e-04
-5.990000e+00	1.113294e-04
-5.987500e+00	1.114857e-04
-5.985000e+00	1.116564e-04
-5.982500e+00	1.118416e-04
-5.980000e+00	1.120414e-04
-5.977500e+00	1.122556e-04
-5.975000e+00	1.124844e-04
-5.972500e+00	1.127278e-04
-5.970000e+00	1.129857e-04
-5.967500e+00	1.132584e-04
-5.965000e+00	1.135458e-04
-5.962500e+00	1.138479e-04
-5.960000e+00	1.141649e-04
-5.957500e+00	1.144969e-04
-5.955000e+00	1.148439e-04
-5.952500e+00	1.152061e-04
-5.950000e+00	1.155835e-04
-5.947500e+00	1.159763e-04
-5.945000e+00	1.163846e-04
-5.942500e+00	1.168085e-04
-5.940000e+00	1.172482e-04
-5.937500e+00	1.177039e-04
-5.935000e+00	1.181756e-04
-5.932500e+00	1.186636e-04
-5.930000e+00	1.191681e-04
-5.927500e+00	1.196892e-04
-5.925000e+00	1.202272e-04
-5.922500e+00	1.207823e-04
-5.920000e+00	1.213546e-04
-5.917500e+00	1.219445e-04
-5.915000e+00	1.225522e-04
-5.912500e+00	1.231779e-04
-5.910000e+00	1.238220e-04
-5.907500e+00	1.244846e-04
-5.905000e+00	1.251661e-04
-5.902500e+00	1.258668e-04
-5.900000e+00	1.265870e-04
-5.897500e+00	1.273271e-04
-5.895000e+00	1.280874e-04
-5.892500e+00	1.288682e-04
-5.890000e+00	1.296699e-04
-5.887500e+00	1.304930e-04
-5.885000e+00	1.313379e-04
-5.882500e+00	1.322048e-04
-5.880000e+00	1.330944e-04
-5.877500e+00	1.340070e-04
-5.875000e+00	1.349432e-04
-5.872500e+00	1.359033e-04
-5.870000e+00	1.368880e-04
-5.867500e+00	1.378978e-04
-5.865000e+00	1.389331e-04
-5.862500e+00	1.399947e-04
-5.860000e+00	1.410830e-04
-5.857500e+00	1.421988e-04
-5.855000e+00	1.433425e-04
-5.852500e+00	1.445150e-04
-5.850000e+00	1.457169e-04
-5.847500e+00	1.469489e-04
-5.845000e+00	1.482117e-04
-5.842500e+00	1.495062e-04
-5.840000e+00	1.508331e-04
-5.837500e+00	1.521932e-04
-5.835000e+00	1.535875e-04
-5.832500e+00	1.550169e-04
-5.830000e+00	1.564822e-04
-5.827500e+00	1.579845e-04
