#omega	spectral weight
-3.000000e+00	8.167547e-05
-2.997500e+00	8.273802e-05
-2.995000e+00	8.384493e-05
-2.992500e+00	8.499917e-05
-2.990000e+00	8.620400e-05
-2.987500e+00	8.746299e-05
-2.985000e+00	8.878003e-05
-2.982500e+00	9.015944e-05
-2.980000e+00	9.160595e-05
-2.977500e+00	9.312481e-05
-2.975000e+00	9.472183e-05
-2.972500e+00	9.640349e-05
-2.970000e+00	9.817697e-05
-2.967500e+00	1.000503e-04
-2.965000e+00	1.020327e-04
-2.962500e+00	1.041341e-04
-2.960000e+00	1.063661e-04
-2.957500e+00	1.087419e-04
-2.955000e+00	1.112762e-04
-2.952500e+00	1.139861e-04
-2.950000e+00	1.168912e-04
-2.947500e+00	1.200141e-04
-2.945000e+00	1.233812e-04
-2.942500e+00	1.270232e-04
-2.940000e+00	1.309763e-04
-2.937500e+00	1.352834e-04
-2.935000e+00	1.399956e-04
-2.932500e+00	1.451745e-04
-2.930000e+00	1.508946e-04
-2.927500e+00	1.572474e-04
-2.925000e+00	1.643459e-04
-2.922500e+00	1.723313e-04
-2.920000e+00	1.813824e-04
-2.917500e+00	1.917284e-04
-2.915000e+00	2.036668e-04
-2.912500e+00	2.175901e-04
-2.910000e+00	2.340232e-04
-2.907500e+00	2.536794e-04
-2.905000e+00	2.775407e-04
-2.902500e+00	3.069721e-04
-2.900000e+00	3.438729e-04
-2.897500e+00	3.908322e-04
-2.895000e+00	4.511446e-04
-2.892500e+00	5.282036e-04
-2.890000e+00	6.231009e-04
-2.887500e+00	7.290124e-04
-2.885000e+00	8.255552e-04
-2.882500e+00	8.880825e-04
-2.880000e+00	9.157400e-04
-2.877500e+00	9.380534e-04
-2.875000e+00	9.881888e-04
-2.872500e+00	1.084512e-03
-2.870000e+00	1.226652e-03
-2.867500e+00	1.387294e-03
-2.865000e+00	1.506500e-03
-2.862500e+00	1.527276e-03
-2.860000e+00	1.458703e-03
-2.857500e+00	1.366745e-03
-2.855000e+00	1.307957e-03
-2.852500e+00	1.300272e-03
-2.850000e+00	1.327031e-03
-2.847500e+00	1.349610e-03
-2.845000e+00	1.339872e-03
-2.842500e+00	1.312066e-03
-2.840000e+00	1.306024e-03
-2.837500e+00	1.352315e-03
-2.835000e+00	1.460815e-03
-2.832500e+00	1.616687e-03
-2.830000e+00	1.770815e-03
-2.827500e+00	1.853762e-03
-2.825000e+00	1.840319e-03
-2.822500e+00	1.784449e-03
-2.820000e+00	1.762204e-03
-2.817500e+00	1.815465e-03
-2.815000e+00	1.939474e-03
-2.812500e+00	2.076667e-03
-2.810000e+00	2.126818e-03
-2.807500e+00	2.023217e-03
-2.805000e+00	1.805429e-03
-2.802500e+00	1.566369e-03
-2.800000e+00	1.367963e-03
-2.797500e+00	1.229192e-03
-2.795000e+00	1.148538e-03
-2.792500e+00	1.120455e-03
-2.790000e+00	1.142000e-03
-2.787500e+00	1.214682e-03
-2.785000e+00	1.344232e-03
-2.782500e+00	1.537713e-03
-2.780000e+00	1.794111e-03
-2.777500e+00	2.083768e-03
-2.775000e+00	2.329235e-03
-2.772500e+00	2.440691e-03
-2.770000e+00	2.413760e-03
-2.767500e+00	2.345476e-03
-2.765000e+00	2.335727e-03
-2.762500e+00	2.420235e-03
-2.760000e+00	2.557434e-03
-2.757500e+00	2.635157e-03
-2.755000e+00	2.542890e-03
-2.752500e+00	2.286113e-03
-2.750000e+00	1.970797e-03
-2.747500e+00	1.689327e-03
-2.745000e+00	1.477789e-03
-2.742500e+00	1.338260e-03
-2.740000e+00	1.263072e-03
-2.737500e+00	1.245814e-03
-2.735000e+00	1.284297e-03
-2.732500e+00	1.379478e-03
-2.730000e+00	1.529786e-03
-2.727500e+00	1.717562e-03
-2.725000e+00	1.892106e-03
-2.722500e+00	1.982772e-03
-2.720000e+00	1.966417e-03
-2.717500e+00	1.901325e-03
-2.715000e+00	1.866673e-03
-2.712500e+00	1.907415e-03
-2.710000e+00	2.027041e-03
-2.707500e+00	2.186504e-03
-2.705000e+00	2.308027e-03
-2.702500e+00	2.329955e-03
-2.700000e+00	2.278705e-03
-2.697500e+00	2.240767e-03
-2.695000e+00	2.280680e-03
-2.692500e+00	2.405695e-03
-2.690000e+00	2.559476e-03
-2.687500e+00	2.640503e-03
-2.685000e+00	2.587259e-03
-2.682500e+00	2.449595e-03
-2.680000e+00	2.324170e-03
-2.677500e+00	2.258324e-03
-2.675000e+00	2.228575e-03
-2.672500e+00	2.178799e-03
-2.670000e+00	2.090480e-03
-2.667500e+00	2.007148e-03
-2.665000e+00	1.985039e-03
-2.662500e+00	2.053388e-03
-2.660000e+00	2.205399e-03
-2.657500e+00	2.385283e-03
