#omega	spectral weight
-3.000000e+00	2.543863e-05
-2.997500e+00	2.545299e-05
-2.995000e+00	2.546737e-05
-2.992500e+00	2.548177e-05
-2.990000e+00	2.549619e-05
-2.987500e+00	2.551063e-05
-2.985000e+00	2.552508e-05
-2.982500e+00	2.553956e-05
-2.980000e+00	2.555406e-05
-2.977500e+00	2.556858e-05
-2.975000e+00	2.558311e-05
-2.972500e+00	2.559767e-05
-2.970000e+00	2.561225e-05
-2.967500e+00	2.562685e-05
-2.965000e+00	2.564146e-05
-2.962500e+00	2.565610e-05
-2.960000e+00	2.567076e-05
-2.957500e+00	2.568544e-05
-2.955000e+00	2.570013e-05
-2.952500e+00	2.571485e-05
-2.950000e+00	2.572959e-05
-2.947500e+00	2.574435e-05
-2.945000e+00	2.575913e-05
-2.942500e+00	2.577393e-05
-2.940000e+00	2.578875e-05
-2.937500e+00	2.580360e-05
-2.935000e+00	2.581846e-05
-2.932500e+00	2.583335e-05
-2.930000e+00	2.584825e-05
-2.927500e+00	2.586318e-05
-2.925000e+00	2.587813e-05
-2.922500e+00	2.589309e-05
-2.920000e+00	2.590809e-05
-2.917500e+00	2.592310e-05
-2.915000e+00	2.593813e-05
-2.912500e+00	2.595319e-05
-2.910000e+00	2.596826e-05
-2.907500e+00	2.598336e-05
-2.905000e+00	2.599848e-05
-2.902500e+00	2.601362e-05
-2.900000e+00	2.602879e-05
-2.897500e+00	2.604397e-05
-2.895000e+00	2.605918e-05
-2.892500e+00	2.607441e-05
-2.890000e+00	2.608966e-05
-2.887500e+00	2.610494e-05
-2.885000e+00	2.612023e-05
-2.882500e+00	2.613555e-05
-2.880000e+00	2.615090e-05
-2.877500e+00	2.616626e-05
-2.875000e+00	2.618165e-05
-2.872500e+00	2.619706e-05
-2.870000e+00	2.621249e-05
-2.867500e+00	2.622795e-05
-2.865000e+00	2.624343e-05
-2.862500e+00	2.625893e-05
-2.860000e+00	2.627445e-05
-2.857500e+00	2.629000e-05
-2.855000e+00	2.630557e-05
-2.852500e+00	2.632117e-05
-2.850000e+00	2.633679e-05
-2.847500e+00	2.635243e-05
-2.845000e+00	2.636810e-05
-2.842500e+00	2.638379e-05
-2.840000e+00	2.639950e-05
-2.837500e+00	2.641524e-05
-2.835000e+00	2.643100e-05
-2.832500e+00	2.644679e-05
-2.830000e+00	2.646260e-05
-2.827500e+00	2.647843e-05
-2.825000e+00	2.649429e-05
-2.822500e+00	2.651018e-05
-2.820000e+00	2.652608e-05
-2.817500e+00	2.654202e-05
-2.815000e+00	2.655797e-05
-2.812500e+00	2.657396e-05
-2.810000e+00	2.658997e-05
-2.807500e+00	2.660600e-05
-2.805000e+00	2.662206e-05
-2.802500e+00	2.663814e-05
-2.800000e+00	2.665425e-05
-2.797500e+00	2.667038e-05
-2.795000e+00	2.668654e-05
-2.792500e+00	2.670273e-05
-2.790000e+00	2.671894e-05
-2.787500e+00	2.673517e-05
-2.785000e+00	2.675144e-05
-2.782500e+00	2.676773e-05
-2.780000e+00	2.678404e-05
-2.777500e+00	2.680038e-05
-2.775000e+00	2.681675e-05
-2.772500e+00	2.683314e-05
-2.770000e+00	2.684957e-05
-2.767500e+00	2.686601e-05
-2.765000e+00	2.688249e-05
-2.762500e+00	2.689899e-05
-2.760000e+00	2.691552e-05
-2.757500e+00	2.693207e-05
-2.755000e+00	2.694865e-05
-2.752500e+00	2.696526e-05
-2.750000e+00	2.698190e-05
-2.747500e+00	2.699857e-05
-2.745000e+00	2.701526e-05
-2.742500e+00	2.703198e-05
-2.740000e+00	2.704873e-05
-2.737500e+00	2.706550e-05
-2.735000e+00	2.708231e-05
-2.732500e+00	2.709914e-05
-2.730000e+00	2.711600e-05
-2.727500e+00	2.713289e-05
-2.725000e+00	2.714981e-05
-2.722500e+00	2.716675e-05
-2.720000e+00	2.718373e-05
-2.717500e+00	2.720073e-05
-2.715000e+00	2.721777e-05
-2.712500e+00	2.723483e-05
-2.710000e+00	2.725192e-05
-2.707500e+00	2.726904e-05
-2.705000e+00	2.728620e-05
-2.702500e+00	2.730338e-05
-2.700000e+00	2.732059e-05
-2.697500e+00	2.733783e-05
-2.695000e+00	2.735510e-05
-2.692500e+00	2.737240e-05
-2.690000e+00	2.738973e-05
-2.687500e+00	2.740709e-05
-2.685000e+00	2.742448e-05
-2.682500e+00	2.744191e-05
-2.680000e+00	2.745936e-05
-2.677500e+00	2.747685e-05
-2.675000e+00	2.749436e-05
-2.672500e+00	2.751191e-05
-2.670000e+00	2.752949e-05
-2.667500e+00	2.754710e-05
-2.665000e+00	2.756474e-05
-2.662500e+00	2.758241e-05
-2.660000e+00	2.760012e-05
-2.657500e+00	2.761786e-05
-2.655000e+00	2.763563e-05
-2.652500e+00	2.765343e-05
-2.650000e+00	2.767126e-05
-2.647500e+00	2.768913e-05
-2.645000e+00	2.770703e-05
-2.642500e+00	2.772497e-05
-2.640000e+00	2.774293e-05
-2.637500e+00	2.776093e-05
-2.635000e+00	2.777897e-05
-2.632500e+00	2.779704e-05
-2.630000e+00	2.781514e-05
-2.627500e+00	2.783327e-05
-2.625000e+00	2.785144e-05
-2.622500e+00	2.786964e-05
-2.620000e+00	2.788788e-05
-2.617500e+00	2.790615e-05
-2.615000e+00	2.792446e-05
-2.612500e+00	2.794280e-05
-2.610000e+00	2.796118e-05
-2.607500e+00	2.797959e-05
-2.605000e+00	2.799804e-05
-2.602500e+00	2.801652e-05
-2.600000e+00	2.803504e-05
-2.597500e+00	2.805360e-05
-2.595000e+00	2.807219e-05
-2.592500e+00	2.809082e-05
-2.590000e+00	2.810948e-05
-2.587500e+00	2.812818e-05
-2.585000e+00	2.814692e-05
-2.582500e+00	2.816569e-05
-2.580000e+00	2.818450e-05
-2.577500e+00	2.820335e-05
-2.575000e+00	2.822224e-05
-2.572500e+00	2.824116e-05
-2.570000e+00	2.826013e-05
-2.567500e+00	2.827913e-05
-2.565000e+00	2.829816e-05
-2.562500e+00	2.831724e-05
-2.560000e+00	2.833636e-05
-2.557500e+00	2.835551e-05
-2.555000e+00	2.837470e-05
-2.552500e+00	2.839394e-05
-2.550000e+00	2.841321e-05
-2.547500e+00	2.843252e-05
-2.545000e+00	2.845187e-05
-2.542500e+00	2.847126e-05
-2.540000e+00	2.849070e-05
-2.537500e+00	2.851017e-05
-2.535000e+00	2.852968e-05
-2.532500e+00	2.854924e-05
-2.530000e+00	2.856883e-05
-2.527500e+00	2.858847e-05
-2.525000e+00	2.860815e-05
-2.522500e+00	2.862787e-05
-2.520000e+00	2.864763e-05
-2.517500e+00	2.866743e-05
-2.515000e+00	2.868728e-05
-2.512500e+00	2.870717e-05
-2.510000e+00	2.872710e-05
-2.507500e+00	2.874708e-05
