#omega	spectral weight
-3.000000e+00	2.862926e-05
-2.997500e+00	2.865119e-05
-2.995000e+00	2.867319e-05
-2.992500e+00	2.869523e-05
-2.990000e+00	2.871733e-05
-2.987500e+00	2.873948e-05
-2.985000e+00	2.876169e-05
-2.982500e+00	2.878395e-05
-2.980000e+00	2.880627e-05
-2.977500e+00	2.882865e-05
-2.975000e+00	2.885108e-05
-2.972500e+00	2.887356e-05
-2.970000e+00	2.889610e-05
-2.967500e+00	2.891870e-05
-2.965000e+00	2.894136e-05
-2.962500e+00	2.896407e-05
-2.960000e+00	2.898684e-05
-2.957500e+00	2.900967e-05
-2.955000e+00	2.903256e-05
-2.952500e+00	2.905551e-05
-2.950000e+00	2.907851e-05
-2.947500e+00	2.910158e-05
-2.945000e+00	2.912470e-05
-2.942500e+00	2.914789e-05
-2.940000e+00	2.917114e-05
-2.937500e+00	2.919444e-05
-2.935000e+00	2.921781e-05
-2.932500e+00	2.924124e-05
-2.930000e+00	2.926473e-05
-2.927500e+00	2.928829e-05
-2.925000e+00	2.931190e-05
-2.922500e+00	2.933559e-05
-2.920000e+00	2.935933e-05
-2.917500e+00	2.938314e-05
-2.915000e+00	2.940701e-05
-2.912500e+00	2.943095e-05
-2.910000e+00	2.945495e-05
-2.907500e+00	2.947902e-05
-2.905000e+00	2.950315e-05
-2.902500e+00	2.952735e-05
-2.900000e+00	2.955162e-05
-2.897500e+00	2.957595e-05
-2.895000e+00	2.960035e-05
-2.892500e+00	2.962482e-05
-2.890000e+00	2.964936e-05
-2.887500e+00	2.967397e-05
-2.885000e+00	2.969864e-05
-2.882500e+00	2.972339e-05
-2.880000e+00	2.974820e-05
-2.877500e+00	2.977309e-05
-2.875000e+00	2.979805e-05
-2.872500e+00	2.982308e-05
-2.870000e+00	2.984818e-05
-2.867500e+00	2.987336e-05
-2.865000e+00	2.989860e-05
-2.862500e+00	2.992392e-05
-2.860000e+00	2.994932e-05
-2.857500e+00	2.997479e-05
-2.855000e+00	3.000033e-05
-2.852500e+00	3.002595e-05
-2.850000e+00	3.005165e-05
-2.847500e+00	3.007742e-05
-2.845000e+00	3.010327e-05
-2.842500e+00	3.012920e-05
-2.840000e+00	3.015520e-05
-2.837500e+00	3.018129e-05
-2.835000e+00	3.020745e-05
-2.832500e+00	3.023369e-05
-2.830000e+00	3.026001e-05
-2.827500e+00	3.028642e-05
-2.825000e+00	3.031290e-05
-2.822500e+00	3.033947e-05
-2.820000e+00	3.036611e-05
-2.817500e+00	3.039285e-05
-2.815000e+00	3.041966e-05
-2.812500e+00	3.044656e-05
-2.810000e+00	3.047354e-05
-2.807500e+00	3.050061e-05
-2.805000e+00	3.052777e-05
-2.802500e+00	3.055501e-05
-2.800000e+00	3.058234e-05
-2.797500e+00	3.060976e-05
-2.795000e+00	3.063726e-05
-2.792500e+00	3.066485e-05
-2.790000e+00	3.069254e-05
-2.787500e+00	3.072031e-05
-2.785000e+00	3.074818e-05
-2.782500e+00	3.077613e-05
-2.780000e+00	3.080418e-05
-2.777500e+00	3.083233e-05
-2.775000e+00	3.086056e-05
-2.772500e+00	3.088889e-05
-2.770000e+00	3.091732e-05
-2.767500e+00	3.094584e-05
-2.765000e+00	3.097446e-05
-2.762500e+00	3.100317e-05
-2.760000e+00	3.103198e-05
-2.757500e+00	3.106089e-05
-2.755000e+00	3.108991e-05
-2.752500e+00	3.111902e-05
